;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;FD;Q_out
104,32291666666667;-32926578998,565674;-989622,0823600284;-159689,0178353683;-4731389,946883394;-4497856,28958504;-7964529,530615267;0,1341312378971393;32926,578998565674
104,32638888888889;-33013212203,979492;-992626,2493992088;-160173,7811530542;-4757079,367510104;-4523076,801044669;-8010029,041349974;0,135111084324714;33013,21220397949
104,32986111111111;-33144461059,570312;-997089,2331167175;-160893,94443474314;-4788426,099795925;-4554259,269855058;-8066699,819548651;0,1361274094476869;33144,46105957031
104,33333333333333;-33316223716,73584;-1007785,6564585472;-162619,95820126563;-4813500,419287647;-4590924,917221823;-8145120,15986558;0,1371762935245245;33316,22371673584
104,33680555555556;-33526589584,350586;-1019198,3960136584;-164461,5593567494;-4844908,806196874;-4632877,213219288;-8232128,844909791;0,1382529742962933;33526,589584350586
104,34027777777777;-33775790405,273438;-1031406,5866680891;-166431,51739416897;-4882603,516317474;-4680205,598928588;-8328026,080658297;0,1393526874464416;33775,79040527344
104,34375;-34064956569,67163;-1044506,2205467478;-168545,32195186158;-4926679,158395665;-4733117,419118192;-8433302,522169482;0,140469762711751;34064,95656967163
104,34722222222223;-34395445060,72998;-1058592,5175089545;-170818,33805258127;-4977276,232610125;-4791850,002855825;-8548487,568554351;0,141597614139158;34395,44506072998
104,35069444444444;-34766738319,39697;-1073697,094079879;-173255,66745379867;-5034274,20045817;-4856380,0097286105;-8673635,876263479;0,14272964295217;34766,73831939697
104,35416666666667;-35176364421,84448;-1089785,6459380838;-175851,77468546346;-5097278,818093621;-4926410,632121768;-8808303,902131861;0,1438600991270671;35176,36442184448
104,35763888888889;-35620170021,05713;-1106765,65561304;-178591,73079210418;-5165658,601579524;-5001404,38774239;-8951606,000274613;0,1449838419035224;35620,17002105713
104,36111111111111;-36092346096,03882;-1124487,8887925642;-181451,45478243649;-5238548,491703996;-5080586,596287798;-9102220,570724124;0,1460970195991853;36092,34609603882
104,36458333333333;-36586972904,20532;-1142794,208907414;-184405,42916460545;-5315068,974948608;-5163158,318190315;-9258771,992160017;0,1471974871353365;36586,97290420532
104,36805555555556;-37100494480,13306;-1161596,103960174;-187439,37132084623;-5394687,5956782885;-5248648,392150732;-9420462,792018114;0,1482836691846714;37100,49448013306
104,37152777777777;-37631316947,93701;-1180863,2935688908;-190548,3950986165;-5477160,335350794;-5336859,726447204;-9586980,66590166;0,1493538337450625;37631,31694793701
104,375;-38178943347,93091;-1198086,8507914993;-193327,6509231738;-5533018,850324654;-5434003,043586147;-9805324,716053976;0,1504062572750185;38178,94334793091
104,37847222222223;-38740767860,4126;-1215922,0193941123;-196205,59858405;-5593733,824843213;-5532963,859881475;-10023942,489009423;0,1514388403515558;38740,7678604126
104,38194444444444;-39314540004,730225;-1234285,212017244;-199168,7501209644;-5658665,372198631;-5633512,926677748;-10242826,780443486;0,1524489987689879;39314,540004730225
104,38541666666667;-39867182350,15869;-1252126,491065617;-202047,6837855882;-5722794,019480903;-5730976,639508547;-10453805,066422531;0,153436181237873;39867,18235015869
104,38888888888889;-40424057865,14282;-1270231,9010438337;-204969,2385775277;-5789550,544257457;-5829040,372204528;-10663849,127039066;0,1544030745020144;40424,05786514282
104,39236111111111;-41004264736,17554;-1289193,7389139105;-208028,98968838103;-5861467,040792742;-5930523,473905751;-10878384,932350086;0,1553454147150685;41004,26473617554
104,39583333333333;-41591338920,59326;-1308487,7539782834;-211142,342119223;-5936006,875916042;-6033110,834523449;-11093414,346655069;0,156258237766784;41591,33892059326
104,39930555555556;-42175354099,27368;-1327795,665211989;-214257,93688648008;-6011606,555241051;-6135405,801472654;-11306558,588817222;0,1571380736767088;42175,35409927368
104,40277777777777;-42748899650,57373;-1346877,9913333696;-217337,1304197028;-6087085,325100903;-6236354,633295028;-11516024,058534812;0,1579825127263531;42748,89965057373
104,40625;-43307652282,71484;-1365592,6348147125;-220356,9933451013;-6161721,152811439;-6335338,894035699;-11720787,15399868;0,15878989279671;43307,652282714844
104,40972222222223;-43639662551,87988;-1377244,3216869724;-222237,1519085797;-6205278,873665571;-6401271,143959857;-11863333,764211256;0,1595687515257964;43639,66255187988
104,41319444444444;-44043281364,44092;-1391233,3563919778;-224494,4734177965;-6260116,192650951;-6477777,265299661;-12024447,221224438;0,1603282538728426;44043,28136444092
104,41666666666667;-44541255569,45801;-1401570,9853085391;-226162,5908111506;-6323078,088693173;-6581862,935847279;-12255283,7942649;0,1610566028758895;44541,25556945801
104,42013888888889;-45055415725,70801;-1413005,130039068;-228007,6459835769;-6389728,05651575;-6687530,529549619;-12486897,526892776;0,1617482335730553;45055,41572570801
104,42361111111111;-45558436775,20752;-1424624,3725835772;-229882,5692123501;-6456072,62917707;-6790850,293797638;-12712189,530163055;0,1624017389022396;45558,43677520752
104,42708333333333;-46041888427,734375;-1436121,5794100678;-231737,80031389737;-6520818,163669581;-6890644,815807594;-12929130,01099914;0,1630189394060921;46041,888427734375
104,43055555555556;-46506002426,14746;-1446955,3239628752;-233485,97273037303;-6581546,164451908;-6987011,127783239;-13140411,3538722;0,1636064015061294;46506,00242614746
104,43402777777777;-46951978683,47168;-1457163,7406069832;-235133,23996158136;-6638512,603182864;-7080188,170492639;-13346452,035695365;0,1641659844446205;46951,97868347168
104,4375;-47379281616,21094;-1466730,520111641;-236676,9702907421;-6691719,051765212;-7170148,180368763;-13547172,117453013;0,164697094191504;47379,28161621094
104,44097222222223;-47790249252,319336;-1475728,6596789097;-238128,9428118241;-6741567,548189701;-7257293,720216826;-13743305,859121824;0,1652002186907234;47790,249252319336
104,44444444444444;-48183043098,44971;-1486701,5577326226;-239899,56954321868;-6799903,907449672;-7341388,597294661;-13922340,753879586;0,1656769837485349;48183,04309844971
104,44791666666667;-48557869148,254395;-1497383,0025934556;-241623,1663275804;-6856287,350856622;-7422497,30050574;-14094899,610669428;0,1661302316418677;48557,869148254395
104,45138888888889;-48917781257,629395;-1507847,4982656434;-243311,7554019561;-6911108,475881995;-7501117,128411616;-14261995,536826648;0,1665631835929106;48917,781257629395
