,H2O_sew,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew
6399,-110301136816.0329,-97461722.7029179,-22673863.471632477,-82589079.20237279,-4699110.799273251,-758265.6062463654
6400,-124249285804.50186,-119777906.8763695,-25489388.114821874,-102972838.10333897,-5282622.395035659,-852423.1591989357
6401,-142612424486.01825,-63143100.27650316,-13274745.00771219,-26176994.52800358,-2751163.148767421,-443937.68991474295
6402,-164267977254.3495,-21741430.30837258,-14175875.869507989,-12724630.28640446,-2937920.6358415093,-474073.5571471526
6403,-186525930408.90707,-23161932.87869644,-15102073.816175438,-13556009.352633497,-3129873.223846414,-505047.724757035
6404,-206377152225.6989,-24428837.855044108,-15928122.858415786,-14297492.18993431,-3301070.160794428,-532672.6850372826
6405,-222238455237.45544,-25441106.213254403,-16588143.399340995,-14889943.580029437,-3437858.0379678155,-554745.274308443
6406,-233992145765.2836,-26191226.742740396,-17077237.969584975,-15328967.42862487,-3539221.865079805,-571101.7100469684
6407,-242428967036.16476,-26655711.248119097,-16286444.392214386,-15213364.040118143,-3659838.131017432,-590564.7893232674
6408,-248570696327.83463,-27053289.952086054,-16529362.069158513,-15440276.37052818,-3714425.820961794,-599373.2574733804
6409,-253089976047.94897,-27345841.005487926,-16708108.620648472,-15607245.679067522,-3754593.1791141694,-605854.8084479683
6410,-256491483296.592,-27566034.17572159,-16842645.035346802,-15732917.765875887,-3784825.775540109,-610733.2501439721
6411,-259033361658.98807,-27730580.129632935,-16943181.408336293,-15826830.003852975,-3807417.990425085,-614378.8120913206
6412,-260968698976.1209,-27855862.255520213,-17019727.86990353,-15898332.976371761,-3824619.268499762,-617154.4728715525
6413,-262421198968.8367,-27949888.390048675,-17077177.149615426,-15951997.041102638,-3837529.08843502,-619237.6483611055
6414,-263525579391.92932,-28021379.352357153,-17120857.604109585,-15992799.480214218,-3847344.8216354665,-620821.5507639048
6415,-264341025920.56995,-28074166.46794218,-17153110.145210378,-16022926.967661375,-3854592.5103820246,-621991.0641752812
6416,-264959284413.917,-28114188.81325051,-17177563.505139247,-16045769.145956578,-3860087.591870894,-622877.7705064397
6417,-265424847979.79623,-28144326.605124135,-17195977.4752969,-16062969.857461553,-3864225.5208444283,-623545.4817726236
6418,-265773487737.23376,-28166895.45118209,-17209766.87498306,-16075850.701939834,-3867324.2310085325,-624045.5009127405
6419,-266036167456.90024,-28029185.955642905,-18131467.699224286,-16525385.818319533,-3717831.046675892,-599922.7370772462
6420,-266229333468.35406,-28041565.19265294,-18139426.138896182,-16532715.695790162,-3719462.913140654,-600186.0609840602
6421,-266364035630.90054,-28050197.7154419,-18144975.8679931,-16537827.104050154,-3720600.8770098477,-600369.6869720436
6422,-266451768030.7473,-28055820.13401847,-18148590.442866787,-16541156.197694736,-3721342.040323752,-600489.2837795146
6423,-266509099092.16507,-28059494.2524205,-18150952.482597202,-16543331.682151297,-3721826.37313061,-600567.4374824394
6424,-266563047759.61792,-28062951.60672288,-18153175.16769626,-16545378.818286464,-3722282.1314732516,-600640.9803059112
6425,-266612533576.22528,-28066122.954765983,-18155213.98334048,-16547256.607083445,-3722700.187651951,-600708.4393711103
6426,-266664092556.3227,-28069427.163564492,-18157338.21332049,-16549213.064142218,-3723135.7579158125,-600778.7245727789
6427,-266709951750.0148,-28072366.095851447,-18159227.6121006,-16550953.237106059,-3723523.1763841235,-600841.23982562
6428,-266745617893.43216,-28074651.79631849,-18160697.0572094,-16552306.624584172,-3723824.483963713,-600889.8599123264
6429,-266768675095.3733,-28076129.4401621,-18161647.013929375,-16553181.553169034,-3724019.2712057126,-600921.2914900128
6430,-266785459380.11887,-28077205.0778343,-18162338.526460893,-16553818.449637989,-3724161.064843243,-600944.171826978
6431,-266826539339.22882,-30213108.08784858,-18750393.920360703,-17691173.72910561,-4086671.946185214,-659440.2458617049
6432,-266826247611.4657,-30213088.86007171,-18750382.14156054,-17691162.367476147,-4086669.378980898,-659439.8316082812
6433,-266840664252.12897,-30214039.060857825,-18750964.22784396,-17691723.837963417,-4086796.245418735,-659460.3032380231
6434,-266809373760.4952,-30211976.704554237,-18749700.842953753,-17690505.198476247,-4086520.889092357,-659415.8707399031
6435,-266811407069.1641,-30212110.719928604,-18749782.93982456,-17690584.38771566,-4086538.7822086425,-659418.7580382127
6436,-266784059823.08194,-30210308.262939326,-18748678.76741675,-17689519.321869742,-4086298.1264431197,-659379.9249487761
6437,-266771690547.1409,-30209493.003962062,-18748179.34553136,-17689037.58804895,-4086189.27681484,-659362.36057694
6438,-266739541740.63266,-30207374.076125108,-18746881.305319786,-17687785.52063068,-4085906.3673175676,-659316.7092716984
6439,-266713792986.7097,-30205676.975754037,-18745841.67363139,-17686782.709660396,-4085679.778283045,-659280.1460411277
6440,-266668930110.32056,-30202720.063571233,-18744030.2901343,-17685035.480076544,-4085284.9849708206,-659216.4407566551
6441,-266627202492.17963,-30199969.796259567,-18742345.495824248,-17683410.35626043,-4084917.781931181,-659157.187538895
6442,-266579049905.8818,-30196796.059296675,-18740401.286999885,-17681535.005634475,-4084494.03917176,-659088.8108663522
6443,-266538025963.79938,-34000692.93247775,-18954236.506828938,-19276977.111691233,-4266137.791911805,-688399.5073312231
6444,-266492993940.90408,-34832329.51153468,-18913132.09014445,-20073199.2176085,-4256886.187112583,-686906.6347386213
6445,-266439216325.9236,-34825773.26254488,-19049298.73762625,-51358823.33898504,-4287533.988758972,-691852.0754588341
6446,-266357118656.5222,-34853397.85431272,-19145486.48840188,-51342998.19223122,-4309183.512787811,-695345.5213816696
6447,-266257013759.43246,-34878639.92470864,-19240310.08470973,-51323701.97226821,-4330525.998813464,-698789.422535809
6448,-266164149042.38168,-34904802.64308752,-19335582.933914427,-51305801.369409494,-4351969.60074324,-702249.640119932
6449,-266079705878.43146,-34932044.23274856,-19431399.63235113,-51289524.10512645,-4373535.609912206,-705729.6097812878
6450,-266001970064.4554,-34960143.037281446,-19527644.017943576,-51274539.74962443,-4395197.881061316,-709225.1126258033
6451,-265977455473.46292,-34995221.88387627,-19627756.28316359,-51269814.31706472,-4417730.717872501,-712861.0931112446
6452,-265982296873.18008,-35034160.32792692,-19730027.33021474,-51270747.5452742,-4440749.443986112,-716575.4784613954
6453,-265995620601.75168,-35074218.64733509,-19832934.539367434,-51273315.827193655,-4463911.354721389,-720312.9686027694
6454,-265977026189.9791,-35110067.47744552,-19933459.876334526,-51269731.56838038,-4486537.16393958,-723963.9514538867
6455,-265953812344.4594,-36791521.80360886,-19818207.692849595,-52610983.157980956,-4279026.270532954,-690479.2391087265
6456,-265916120012.27448,-36828742.4157213,-19916191.80139757,-52603526.86082814,-4300182.400343967,-693893.0691464128
6457,-265879192291.31216,-36866057.01677915,-20014204.89267975,-52596221.81906737,-4321344.787929799,-697307.9089613993
6458,-265811443600.74344,-36899081.36507741,-20109858.24169116,-52582819.773099065,-4341997.674387939,-700640.5338216901
6459,-265702298157.51086,-36926330.92184297,-20202312.686017055,-52561228.6215188,-4361959.872898997,-703861.7067632471
6460,-265611588409.7573,-36956110.711061016,-20296093.110250734,-52543284.41921819,-4382208.368886977,-707129.0777067621
6461,-265541827636.38324,-36988779.64705852,-20391413.476997957,-52529484.34302933,-4402789.359849918,-710450.1012485095
6462,-265475650388.41165,-37021926.059002206,-20486957.502874207,-52516393.15983559,-4423418.641924929,-713778.9172197044
6463,-265401584627.57837,-37053949.99783391,-20581839.608513508,-52501741.47102755,-4443905.0062282225,-717084.671459554
6464,-265308273891.56055,-37083260.34620241,-20675165.82780331,-52483282.741228506,-4464055.4330609515,-720336.2176075625
6465,-265199962057.1581,-37110441.75262848,-20767246.605889432,-52461856.49414702,-4483936.951841471,-723544.371774419
6466,-265087833768.03687,-37137053.9301608,-20858944.969875842,-52439675.27599305,-4503735.902107005,-726739.2023854485
6467,-265015201924.82404,-42879921.29660512,-22092468.1753811,-58608111.90567484,-4475543.547890237,-722189.9815913789
6468,-264953858596.60333,-42923519.16822128,-22193240.570195124,-58594545.82863883,-4495958.253835946,-725484.1727780731
6469,-264908351249.48538,-42969660.94328589,-22295296.72714181,-58584481.8788237,-4516633.027298071,-728820.329404916
6470,-264862985192.05487,-43015807.27901545,-22397328.45870648,-58574449.17522294,-4537302.85260954,-732155.6875801758
6471,-264610825111.66925,-43028308.55498328,-22481754.38269808,-58518683.973445654,-4554406.052505348,-734915.5221088174
6472,-264496499401.13058,-43063149.01397312,-22577744.470459215,-58493400.84256003,-4573851.947573762,-738053.3824494025
6473,-264422324252.27917,-43104488.378797725,-22677086.52675666,-58476997.008391544,-4593976.892218545,-741300.8166989015
6474,-264535396370.15393,-43176359.49004006,-22792502.61488771,-58502002.907259546,-4617358.151589704,-745073.7017337931
6475,-264362722461.47772,-43201580.291409105,-22883274.862594727,-58463816.0723558,-4635747.004493217,-748040.99390686
6476,-264355865790.07806,-43253862.317551866,-22988328.52634734,-58462299.71947577,-4657029.019850568,-751475.1372940687
6477,-264308809681.135,-43299556.02756127,-23089864.910060953,-58451893.260983005,-4677598.496443137,-754794.3028351425
6478,-264271291515.0423,-43346795.17608689,-23192200.723688185,-58443596.118551604,-4698329.923405554,-758139.6012768054
6479,-264243789668.1319,-49839355.002134316,-24496182.85258351,-65138736.59109119,-4975714.278261299,-802899.3494467096
6480,-264197505178.2634,-49896719.515897065,-24602918.502703477,-65127327.00149371,-4997394.6397077115,-806397.7714073807
6481,-264195555384.72137,-49962445.077184565,-24713762.471874133,-65126846.35788766,-5019909.4912411375,-810030.8497230018
6482,-264159651521.17972,-50021740.06000474,-24821414.35273572,-65117995.69648601,-5041775.959331623,-813559.3025285118
6483,-264244297734.87967,-50103874.813102804,-24940414.046598,-65138861.834625185,-5065947.418183907,-817459.6970251304
6484,-264318568953.95282,-50184082.09968157,-25058501.29120484,-65157170.4328389,-5089933.538495254,-821330.184620825
6485,-264346496181.9981,-50255515.98516815,-25172237.8803031,-65164054.77382435,-5113035.944847403,-825058.072918558
6486,-264370886697.774,-48371221.263623685,-22081211.870587256,-24959588.00391766,-4485180.480852199,-723745.0321375139
6487,-264367233082.67316,-49957088.31762077,-22081058.33106626,-26545617.84838918,-4485149.293593698,-723739.9996480739
6488,-264412228840.5687,-49961500.5116485,-22082949.23279606,-26548025.21142811,-4485533.377383094,-723801.9768049993
6489,-264388385742.63464,-49959162.50515126,-22081947.250448477,-26546749.558002435,-4485329.852699129,-723769.1353219049
6490,-264340454391.59766,-50743126.69983954,-22077943.982444596,-27334958.22273595,-4484516.700793524,-723637.9221735004
6491,-264284158125.34415,-47926004.13531963,-21096838.920349166,-61657494.09064279,-4738395.209414828,-764604.6815192107
6492,-264255308100.94556,-47981725.523221105,-21200142.91961924,-61650763.3799506,-4761597.508920587,-768348.6889394582
6493,-264239997947.0838,-48039895.204991534,-21304515.520193715,-61647191.52105465,-4785039.818568181,-772131.4252689563
6494,-264216621669.98837,-48096589.509679385,-21408222.32387952,-61641737.83560829,-4808332.588808493,-775890.031375916
6495,-264205358654.7293,-48155480.85827133,-21512896.7645934,-61639110.17414835,-4831842.692397919,-779683.7071823913
6496,-264194656993.06345,-48214469.455797255,-21617608.13550793,-61636613.476481706,-4855361.09058951,-783478.7214360345
6497,-264160005210.76022,-48269076.7907611,-21720341.6735997,-61628529.21567036,-4878435.263292737,-787202.0538495098
6498,-264145142461.36868,-48327288.6886915,-21824682.560847256,-61625061.73623732,-4901870.450059177,-790983.6408050036
6499,-264149344190.92444,-48388986.113622665,-21930594.367735747,-61626041.99974267,-4925658.468741769,-794822.1620015127
6500,-264132171367.68472,-48446764.9853835,-22034726.401377115,-61622035.58008085,-4949046.746540912,-798596.1795554654
6501,-264116631445.52405,-48504835.816125885,-22138981.5833784,-61618410.11624076,-4972462.683725467,-802374.6603284276
6502,-263960820095.0179,-48537106.372650236,-22231410.350103706,-61582059.32816768,-4993222.3827077085,-805724.5208460166
6503,-263940783544.53848,-47086125.15468508,-23486503.300108124,-61305525.793889955,-5065716.3980625365,-817422.4187782728
6504,-264012953880.55325,-47152945.86049958,-23603874.10810185,-61322288.7978361,-5091031.6703749085,-821507.3831741329
6505,-263991619583.35782,-47203076.94387852,-23712906.569962297,-61317333.48062652,-5114548.475874222,-825302.1404251584
6506,-263987773658.6806,-47256329.89430114,-23823499.333829667,-61316440.18770175,-5138401.817100516,-829151.202304856
6507,-264042257783.11188,-47320034.8268787,-23939377.356095884,-61329095.2152834,-5163395.11602068,-833184.2119033372
6508,-264027405647.63126,-47371321.837999344,-24048985.664966334,-61325645.50977532,-5187036.1238162685,-836999.0108885341
6509,-264049132088.2052,-47429173.11601631,-24161928.629141588,-61330691.91012742,-5211396.370991323,-840929.868955418
6510,-264060393261.37427,-44308053.19743532,-22463525.486415993,-23655550.56338886,-4845074.124521097,-781818.7791840861
6511,-264056779892.00858,-46420207.924384646,-22463373.638181765,-25767844.896477014,-4845041.372941165,-781813.4942700516
6512,-264083874044.75122,-46422670.51192744,-22464512.24285662,-25769260.67433443,-4845286.954341624,-781853.122177853
6513,-264095893208.38602,-46423762.933710225,-22465017.336189218,-25769888.723711006,-4845395.896040812,-781870.7014065855
6514,-264119778787.6171,-46425933.89400651,-22466021.103770822,-25771136.840768144,-4845612.394930962,-781905.6364547687
6515,-264137125181.25604,-45057445.45441551,-22587202.852191783,-25499895.694755428,-4683933.101595053,-755816.4777573835
6516,-264151534880.5285,-45058730.5978548,-22587814.342190105,-25500651.368204676,-4684059.90694865,-755836.9395303503
6517,-264171118323.94562,-45060477.16683941,-22588645.38519495,-25501678.36314435,-4684232.24125072,-755864.7480200025
6518,-264185208228.00986,-45061733.78902327,-22589243.304363824,-25502417.26589329,-4684356.232406487,-755884.7556837739
6519,-264201382688.60684,-45063176.324466094,-22589929.683773722,-25503265.486955926,-4684498.567659741,-755907.7234178218
6520,-264218242521.14578,-45064679.98549092,-22590645.147627346,-25504149.65029393,-4684646.934186083,-755931.6643800271
6521,-264233779914.33365,-45066065.70343975,-22591304.49244466,-25504964.46226748,-4684783.663246135,-755953.7274783535
6522,-264250355004.84018,-45067543.96946169,-22592007.872985397,-25505833.693163827,-4684929.524042592,-755977.264106873
6523,-264267636166.26123,-45069085.20712418,-22592741.216351464,-25506739.951831076,-4685081.598263099,-756001.803356091
6524,-264284940014.54633,-45070628.46813734,-22593475.52245729,-25507647.400242843,-4685233.872128008,-756026.3748206558
6525,-264302012507.34286,-45072151.09547988,-22594200.010761604,-25508542.715910073,-4685384.110064616,-756050.6177604268
6526,-264320300159.188,-45073782.09799735,-22594976.065555304,-25509501.75694814,-4685545.0414008545,-756076.5862260469
6527,-264338703972.2997,-42834171.73554655,-21550018.60365874,-24516655.92243662,-4510858.263057111,-727888.492447852
6528,-264356932975.84238,-42835754.705756195,-21550769.638604704,-24517600.5129422,-4511015.469983663,-727913.8599291821
6529,-264376101883.07416,-42837419.29532239,-21551559.39758265,-24518593.807377134,-4511180.78263963,-727940.5353804857
6530,-264398386220.17484,-42839354.42258754,-21552477.5122712,-24519748.537157014,-4511372.962762786,-727971.546263995
6531,-264422425889.97388,-42841441.97943355,-21553467.946666922,-24520994.224766668,-4511580.280875134,-728004.9998684876
6532,-264443439224.1137,-42843266.73534359,-21554333.696033485,-24522083.093715124,-4511761.499868756,-728034.2420242765
6533,-264468071138.48895,-42845405.72152411,-21555348.530905742,-24523359.470254216,-4511973.925498328,-728068.519796321
6534,-264497992915.91394,-42848004.06883213,-21556581.30813565,-24524909.956916824,-4512231.970906841,-728110.1589417856
6535,-264522338664.16745,-42850118.20491899,-21557584.3529637,-24526171.504899833,-4512441.928639781,-728144.0384850554
6536,-264546307505.87857,-42852199.6111955,-21558571.869242195,-24527413.522339616,-4512648.635930697,-728177.3935251806
6537,-264571796866.4717,-42854413.05629068,-21559622.030898634,-24528734.33002683,-4512868.456176451,-728212.864519382
6538,-264598638096.8718,-42856743.89505615,-21560727.889591113,-24530125.1889037,-4513099.934947421,-728250.2167756066
6539,-264620106908.45724,-40983590.05264927,-21035415.804535873,-23851417.14507156,-4630542.294202368,-747201.1429281094
6540,-264645327239.0851,-40985710.52760779,-21036434.100605298,-23852708.27467772,-4630766.452500987,-747237.3139262957
6541,-264668992388.9513,-40987700.246078245,-21037389.604696292,-23853919.78835997,-4630976.788352999,-747271.2544842338
6542,-264691671603.5042,-40989607.069079414,-21038305.300663084,-23855080.82806979,-4631178.361211944,-747303.7810137456
6543,-264714058973.89212,-40991489.3544069,-21039209.21312987,-23856226.92710943,-4631377.340159953,-747335.888980356
6544,-264736851355.05576,-40993405.69223037,-21040129.478311732,-23857393.760270722,-4631579.918843735,-747368.5778134209
6545,-264759124267.51422,-40995278.35416405,-21041028.76942515,-23858533.99975112,-4631777.880489665,-747400.5216244686
6546,-264780334200.01978,-40997061.64286926,-21041885.141659997,-23859619.82103581,-4631966.3943697745,-747430.9409096682
6547,-264802438831.47342,-40998920.156072624,-21042777.638259567,-23860751.445538446,-4632162.860334136,-747462.643372099
6548,-264824241218.83862,-41000753.25719751,-21043657.931451827,-23861867.59695722,-4632356.639953037,-747493.9123560581
6549,-264846022276.8999,-41002584.56499719,-21044537.363452107,-23862982.65644361,-4632550.229997085,-747525.1507495297
6550,-264867561217.17383,-41004395.516017534,-21045407.019704606,-23864085.320951995,-4632741.66809824,-747556.0418976705
6551,-264889376218.45044,-39530653.00776097,-21396947.66720216,-23637716.87160111,-4660721.274044035,-752070.9328571056
6552,-264910804111.07617,-39532425.00876955,-21397839.324670102,-23638826.579304416,-4660915.496462795,-752102.27329286
6553,-264931893049.57718,-39534168.979627825,-21398716.877579004,-23639918.7332515,-4661106.646601368,-752133.1179743115
6554,-264952898310.95258,-39535906.03072253,-21399590.94851536,-23641006.55372761,-4661297.038290474,-752163.8402695991
6555,-264973728988.94135,-39537628.644469485,-21400457.754687823,-23642085.33287929,-4661485.847555763,-752194.3072192256
6556,-264994280268.20712,-39539328.15305965,-21401312.934520632,-23643149.642529912,-4661672.124351029,-752224.3655202796
6557,-265014624104.1983,-39541010.50692078,-21402159.482223902,-23644203.209108222,-4661856.520880454,-752254.1204148005
6558,-265034821045.26465,-39542680.7131592,-21402999.91733555,-23645249.168292165,-4662039.585954279,-752283.6604608041
6559,-265054902940.70786,-39544341.405584775,-21403835.56516874,-23646289.16949338,-4662221.608254576,-752313.0322410794
6560,-265075187054.46307,-39546018.820655875,-21404679.627710313,-23647339.64317653,-4662405.463461652,-752342.6997858576
6561,-265095288512.0227,-39547681.130790226,-21405516.08956229,-23648380.65746063,-4662587.6630729735,-752372.1001776843
6562,-265115118166.85846,-39549320.96392652,-21406341.241159312,-23649407.595625263,-4662767.399064405,-752401.103030847
6563,-265134823255.7971,-41333274.43520785,-21930874.863683004,-24638605.248752575,-4775221.1268835645,-770547.0454743934
6564,-265154444483.2037,-41334967.94334529,-21931707.51008923,-24639664.912759893,-4775402.427024801,-770576.3007244566
6565,-265173839189.65613,-41336641.90045922,-21932530.54385225,-24640712.34327657,-4775581.634112423,-770605.2182317773
6566,-265193330745.41757,-41338324.21663699,-21933357.687512543,-24641765.004237022,-4775761.736087659,-770634.2801414176
6567,-265195975956.0334,-41338552.52476524,-21933469.93967023,-24641907.861481536,-4775786.177833748,-770638.2241504458
6568,-265209843677.4371,-41339749.4477996,-21934058.43029572,-24642656.801643666,-4775914.315579519,-770658.9009230587
6569,-265227820253.06934,-41341301.00604241,-21934821.284259252,-24643627.644587263,-4776080.419138362,-770685.7039973264
6570,-265242424565.4368,-41342561.504242845,-21935441.032858875,-24644416.365080975,-4776215.362984635,-770707.4790270661
6571,-265259786809.40817,-41344060.03952002,-21936177.81704404,-24645354.030428894,-4776375.790118931,-770733.3661328275
6572,-265274817421.5848,-41345357.331656985,-21936815.65610237,-24646165.773670107,-4776514.672975444,-770755.776775583
6573,-265293767585.65143,-41346992.92031758,-21937619.825264703,-24647189.19623069,-4776689.77249142,-770784.0314702062
6574,-265310557800.01364,-41348442.08371917,-21938332.33480138,-24648095.968547534,-4776844.914072126,-770809.0656798203
6575,-265327962046.3198,-43145262.44305327,-22466819.798123796,-25643370.922092285,-5210058.62724868,-840714.0057605824
6576,-265345343881.26813,-43146825.48717916,-22467571.73630366,-25644348.19838042,-5210233.001816882,-840742.1434749968
6577,-265362796853.04507,-43148394.92821323,-22468326.751862727,-25645329.4742656,-5210408.090029747,-840770.3963457092
6578,-265380323655.92453,-43149971.00843537,-22469084.961355295,-25646314.9012307,-5210583.918916234,-840798.7687342105
6579,-265396822072.61624,-43151454.61205795,-22469798.68286138,-25647242.50821078,-5210749.431032486,-840825.4763711512
6580,-265413933028.3359,-43152993.29764008,-22470538.902805813,-25648204.55458516,-5210921.088140265,-840853.17558627
6581,-265430192366.948,-43154455.40240544,-22471242.281794168,-25649118.719639286,-5211084.201825222,-840879.4962036153
6582,-265446993378.72577,-43155966.21658854,-22471969.093563676,-25650063.33972548,-5211252.749575376,-840906.6936814812
6583,-265358337387.74283,-43937627.673325665,-22464463.735661633,-26437571.550075606,-5209512.256036928,-840625.8413150497
6584,-265432437997.9493,-39438603.206556305,-22471339.427791283,-21933190.846025407,-5211106.729995426,-840883.1314310802
6585,-265415022002.73633,-43153091.22257407,-22470586.011838377,-25648265.781081848,-5210932.012731452,-840854.9384180296
6586,-265381376642.0721,-43150065.69716169,-22469130.513536036,-25646374.104323857,-5210594.482473266,-840800.473308186
6587,-265445914310.51154,-42860999.84210527,-24508555.927336097,-26438472.330924843,-5097078.314985077,-822483.0917362282
6588,-265416043644.86737,-42858326.17856479,-24507152.961912125,-26436738.756973524,-5096786.538323064,-822436.00959304
6589,-265484245112.21954,-42864430.75550455,-24510356.24843072,-26440696.897332773,-5097452.730256161,-822543.5087458803
6590,-265461827594.45584,-42862424.20832455,-24509303.342456397,-26439395.87427184,-5097233.755942645,-822508.1742543813
6591,-265492550815.2907,-42865174.18237504,-24510746.350692574,-26441178.92711621,-5097533.86036376,-822556.6001950613
6592,-265109140888.39734,-43598598.047862954,-24475349.261630896,-27198321.434806243,-5090172.278734684,-821368.7086140057
6593,-265227363088.6835,-43654562.12083397,-24610835.73415255,-61845716.52501922,-5118349.58804297,-825915.5017069337
6594,-265279130766.05194,-43699611.653436445,-24740235.634943683,-61857787.71202799,-5145261.064599939,-830258.035424081
6595,-265243964678.9303,-43730342.81392127,-24861535.790703386,-61849587.683832966,-5170488.025966418,-834328.7496445811
6596,-265300007393.01724,-43776114.296432726,-24991394.828035116,-61862655.72390376,-5197494.989785535,-838686.691533575
6597,-265296409827.10135,-43812051.99181587,-25115660.353274554,-61861816.84348349,-5223338.663149077,-842856.9206445102
6598,-265316989668.57382,-38869705.210226096,-24502500.59475357,-22451235.215376742,-5095818.979082629,-822279.880715606
6599,-265339129153.24548,-44178641.947044976,-23751148.76643622,-26807251.587127216,-4753138.142010502,-766983.6547335127
6600,-265351126106.96677,-44179756.34407615,-23751697.41112381,-26807964.710050322,-4753247.938130961,-767001.3718347686
6601,-265379557738.61304,-44182397.358339764,-23752997.646502253,-26809654.743098635,-4753508.144423787,-767043.3596683837
6602,-265387348064.8895,-44183121.001747586,-23753353.913703527,-26810117.81567316,-4753579.441489869,-767054.8644222288
6603,-265409572360.86542,-44185185.41660078,-23754370.2752071,-26811438.872274563,-4753782.83824664,-767087.6852625258
6604,-265425502634.825,-44186665.179748885,-23755098.798495814,-26812385.799619265,-4753928.632113919,-767111.2110911094
6605,-265438366659.9961,-44187860.119047046,-23755687.096094947,-26813150.463003494,-4754046.363672286,-767130.2086834824
6606,-265460224793.75464,-44189890.52109187,-23756686.712267984,-26814449.75419036,-4754246.409312443,-767162.4887754167
6607,-265471550393.11346,-44190942.5560163,-23757204.654577862,-26815122.97046745,-4754350.0611977745,-767179.2144205498
6608,-265491178771.42075,-44192765.836077265,-23758102.299574614,-26816289.72053079,-4754529.700116042,-767208.201609634
6609,-265499017944.9051,-44193494.01690223,-23758460.800656404,-26816755.69668105,-4754601.444231772,-767219.7785010358
6610,-265489886344.33514,-44192645.78252529,-23758043.19429914,-26816212.896079972,-4754517.871823356,-767206.2929533141
6611,-265489300471.14252,-44401152.47111447,-22058206.12258751,-26459297.547094222,-4575553.958587513,-738328.0251357122
6612,-265509640334.45016,-44403074.222079515,-22059077.64505052,-26460510.413143262,-4575734.739292593,-738357.1965676682
6613,-265526712788.24588,-44404687.261659026,-22059809.165550757,-26461528.443563092,-4575886.479261927,-738381.6818809019
6614,-265542463183.65872,-44406175.39051843,-22060484.038493406,-26462467.639641568,-4576026.468776357,-738404.2710980031
6615,-265561949732.468,-44408016.51862303,-22061318.998136785,-26463629.622547064,-4576199.6652221745,-738432.2187063054
6616,-265574370838.32047,-44409190.08954619,-22061851.217680357,-26464370.293089047,-4576310.064010993,-738450.0330563191
6617,-265591190745.7023,-44410779.26803544,-22062571.917071853,-26465373.264166225,-4576459.559347802,-738474.1561674862
6618,-265607295447.797,-44412300.87249874,-22063261.971347205,-26466333.58755213,-4576602.697940018,-738497.2535312303
6619,-265621452129.98898,-44413638.42414561,-22063868.556865767,-26467177.75051124,-4576728.522531341,-738517.5570448299
6620,-265638689088.89005,-44415267.0064965,-22064607.126080755,-26468205.59037051,-4576881.724622054,-738542.278291286
6621,-265652600297.43112,-44416581.365301885,-22065203.193544332,-26469035.115735818,-4577005.367443567,-738562.2297465757
6622,-265667961334.77008,-44418032.70683174,-22065861.383272227,-26469951.09439234,-4577141.896343436,-738584.2605463272
6623,-265683481547.25705,-37245154.6551712,-21234249.130144462,-20717834.150818635,-4535470.6879920205,-731860.042835076
6624,-265697264898.36624,-37246160.67440195,-21234822.68295081,-20718393.754873663,-4535593.194416678,-731879.8109172366
6625,-265712668071.90167,-37247284.921231955,-21235463.639807966,-20719019.123719204,-4535730.097823061,-731901.9021487212
6626,-265726576360.2598,-37248300.05938264,-21236042.39150313,-20719583.800226547,-4535853.714689989,-731921.8494158845
6627,-265740790693.5565,-37249337.53514129,-21236633.878340267,-20720160.902158387,-4535980.051684328,-731942.2356126985
6628,-265755559344.87155,-37250415.46946348,-21237248.431458794,-20720760.509401783,-4536111.315457217,-731963.4168124147
6629,-265768324831.7826,-37251347.19682214,-21237779.628900137,-20721278.78817037,-4536224.775104883,-731981.7250737424
6630,-265782992699.79062,-37252417.7751723,-21238389.988223683,-20721874.303611495,-4536355.143115738,-732002.7617300395
6631,-265796697919.21832,-37253418.091727905,-21238960.289814517,-20722430.735520266,-4536476.9551060125,-732022.4177557429
6632,-265809698418.4191,-37254366.972163565,-21239501.266587254,-20722958.555787813,-4536592.5035429085,-732041.0630716966
6633,-265824166493.25076,-37255422.96800938,-21240103.31211715,-20723545.959625978,-4536721.095792012,-732061.8131846201
6634,-265837108213.4865,-37256367.558285944,-21240641.842979595,-20724071.393467546,-4536836.121801467,-732080.3741997821
6635,-265851065344.11514,-36454471.31017643,-19817571.736490436,-19935819.78791165,-4232879.400027083,-683032.8122770976
6636,-265864692511.74933,-36455462.76838483,-19818110.718224708,-19936361.985657483,-4232994.522339258,-683051.3888320166
6637,-265877379512.9028,-36456385.823840745,-19818612.514494326,-19936866.776059374,-4233101.702125002,-683068.6837519889
6638,-265890766867.68933,-36457359.8342256,-19819142.011150848,-19937399.432131622,-4233214.798498238,-683086.9333940342
6639,-265903420913.58908,-36458280.49198908,-19819642.503974274,-19937902.91130988,-4233321.699878,-683104.1833894046
6640,-265916208224.81265,-36459210.84560446,-19820148.267707787,-19938411.692848843,-4233429.7270832155,-683121.6150520644
6641,-265929302073.34213,-36460163.501648076,-19820666.15560483,-19938932.67089414,-4233540.343915594,-683139.46458638
6642,-265941668046.6223,-36461063.20040005,-19821155.254580002,-19939424.68823901,-4233644.811657865,-683156.3218811555
6643,-265954139083.8424,-36461970.54318403,-19821648.50904413,-19939920.885867916,-4233750.166980299,-683173.3223990938
