,H2O_sew,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew
2023-07-06 16:05:00,-66517113600.000015,-48308122.92979814,-10248222.514553858,-35909263.77696,-2853935.3837998086,-460521.3914767872
2023-07-06 16:10:00,-61861708800.00003,-45565686.70615759,-9511029.872658435,-34014660.58368001,-2648641.2303605773,-427394.3803536386
2023-07-06 16:15:00,-61838467200.000015,-46186884.0095017,-9487524.780002305,-34620265.86192,-2642095.5083550727,-426338.13884820486
2023-07-06 16:20:00,-61824988800.00002,-46814994.36915842,-9465529.435257602,-35230969.867680006,-2635970.222476801,-425349.7404451201
2023-07-06 16:25:00,-61824988800.00002,-47453171.68754843,-9445602.004867585,-35849219.75568001,-2630420.811482113,-424454.2673073409
2023-07-06 16:30:00,-61824988800.00002,-48091349.00593845,-9425674.57447757,-36467469.643680006,-2624871.400487425,-423558.7941695617
2023-07-06 16:35:00,-61815484800.00002,-48722035.414468616,-9404301.252667394,-37080018.557280004,-2618919.3361858567,-422598.34742999054
2023-07-06 16:40:00,-61815484800.00002,-49360114.62952936,-9384376.885606658,-37698173.40528001,-2613370.778270209,-421703.0119481473
2023-07-06 16:45:00,-61815484800.00002,-49998193.84459009,-9364452.518545922,-38316328.25328001,-2607822.2203545608,-420807.6764663041
2023-07-06 16:50:00,-61815484800.00002,-50636273.05965083,-9344528.151485186,-38934483.101280004,-2602273.662438913,-419912.3409844609
2023-07-06 16:55:00,-61815484800.00002,-51274352.27471157,-9324603.78442445,-39552637.94928001,-2596725.104523265,-419017.0055026177
2023-07-06 17:00:00,-61815484800.00002,-50624196.78654029,-9304679.417363714,-39602090.33712001,-2591176.546607617,-418121.67002077453
2023-07-06 17:05:00,-61815484800.00002,-51262276.00160104,-9284755.050302977,-40220245.18512001,-2585627.988691969,-417226.3345389313
2023-07-06 17:10:00,-61815484800.00002,-51900355.21666177,-9264830.683242243,-40838400.033120014,-2580079.430776321,-416330.9990570881
2023-07-06 17:15:00,-61954934400.00001,-52656955.926617086,-9265761.907494912,-41550076.75536,-2580338.7590492163,-416372.8452102144
2023-07-06 17:20:00,-62035804800.00004,-53366043.010252066,-9257861.219251974,-42224670.53712003,-2578138.567386626,-416017.81428284186
2023-07-06 17:25:00,-62035804800.00004,-54006396.4388552,-9237865.838648837,-42845028.58512003,-2572570.2335477774,-415119.2876861186
2023-07-06 17:30:00,-62035804800.00004,-53871302.30745833,-9217870.458045702,-42689939.07312003,-2567001.8997089295,-414220.76108939544
2023-07-06 17:35:00,-62092828800.00001,-53785603.09476864,-9206329.86625536,-42573948.06672001,-2563788.0640204805,-413702.16487603204
2023-07-06 17:40:00,-62092828800.00001,-53650384.78334746,-9186316.105676545,-42418715.994720004,-2558214.6117073926,-412802.8123436928
2023-07-06 17:45:00,-62092828800.00001,-53515166.47192627,-9166302.34509773,-42263483.92272001,-2552641.1593943043,-411903.45981135365
2023-07-06 17:50:00,-62092828800.00001,-53379948.16050509,-9146288.584518911,-42108251.85072,-2547067.7070812164,-411004.1072790144
2023-07-06 17:55:00,-62092828800.00001,-53244729.84908391,-9126274.823940096,-41953019.77872001,-2541494.2547681285,-410104.7547466752
2023-07-06 18:00:00,-62092828800.00001,-51458388.70847618,-9463369.340355841,-41226533.68176001,-2635368.6770611205,-425252.672889408
2023-07-06 18:05:00,-62092828800.00001,-51323955.25041102,-9442570.726420995,-41071301.60976001,-2629576.6579906563,-424318.0516303104
2023-07-06 18:10:00,-62092828800.00001,-51189521.79234587,-9421772.112486146,-40916069.53776001,-2623784.6389201926,-423383.43037121283
2023-07-06 18:15:00,-62209036800.000015,-51150638.977081366,-9418567.612870658,-40837122.207360014,-2622892.2466222085,-423239.43070494727
2023-07-06 18:20:00,-62276428800.0,-51071220.28635956,-9407910.778472448,-40725670.61376,-2619924.520587264,-422760.5476402176
2023-07-06 18:25:00,-62276428800.0,-50936389.32695041,-9387050.6658816,-40569979.541760005,-2614115.3753088,-421823.1628339199
2023-07-06 18:30:00,-62276428800.0,-50801558.36754125,-9366190.553290753,-40414288.46976,-2608306.230030336,-420885.7780276223
2023-07-06 18:35:00,-62323948800.00003,-50705388.630890526,-9352461.390741508,-40289316.701760024,-2604482.918940673,-420268.83464724495
2023-07-06 18:40:00,-62323948800.00003,-50570454.78878057,-9331585.360851461,-40133506.82976002,-2598669.340996609,-419330.73456990736
2023-07-06 18:45:00,-62323948800.00003,-50435520.94667062,-9310709.330961412,-39977696.95776002,-2592855.763052545,-418392.6344925697
2023-07-06 18:50:00,-62323948800.00003,-50300587.10456067,-9289833.301071364,-39821887.08576002,-2587042.185108481,-417454.5344152321
2023-07-06 18:55:00,-62323948800.00003,-50165653.26245071,-9268957.271181315,-39666077.21376002,-2581228.607164417,-416516.4343378945
2023-07-06 19:00:00,-62323948800.00003,-49325219.79879862,-9335327.290737411,-39254739.151680015,-2599711.397420545,-419498.8845837698
2023-07-06 19:05:00,-62323948800.00003,-49190482.90036687,-9314254.317169156,-39098929.27968002,-2593842.9744015373,-418551.9345057026
2023-07-06 19:10:00,-66979353600.0,-52720057.39109069,-9987353.036301311,-41852049.09696,-2781288.1873244164,-448798.7756818944
2023-07-06 19:15:00,-66909628800.00002,-52520525.77959938,-9954332.823536642,-41641207.48368002,-2772092.6850355207,-447314.95599436807
2023-07-06 19:20:00,-66869193600.00003,-52344223.110317975,-9925707.353874052,-41448869.65296002,-2764121.035256065,-446028.6215981377
2023-07-06 19:25:00,-66869193600.00003,-52199659.93805801,-9903097.542134019,-41281696.66896002,-2757824.6319866893,-445012.6110705794
2023-07-06 19:30:00,-66869193600.00003,-52055096.76579804,-9880487.730393987,-41114523.684960015,-2751528.228717313,-443996.600543021
2023-07-06 19:35:00,-66840681600.00001,-51888399.7370619,-9853674.670490112,-40929891.37776001,-2744061.3006428163,-442791.70987645444
2023-07-06 19:40:00,-66840681600.00001,-51743898.20432449,-9831074.49922752,-40762789.67376001,-2737767.5820633606,-441776.13256022404
2023-07-06 19:45:00,-66840681600.00001,-51599396.67158709,-9808474.327964928,-40595687.96976001,-2731473.8634839044,-440760.55524399364
2023-07-06 19:50:00,-66840681600.00001,-51454895.13884967,-9785874.156702338,-40428586.265760005,-2725180.144904448,-439744.9779277632
2023-07-06 19:55:00,-66840681600.00001,-51310393.60611227,-9763273.985439746,-40261484.56176001,-2718886.4263249924,-438729.40061153285
2023-07-06 20:00:00,-66840681600.00001,-50866969.8507506,-9376536.47532941,-39820336.063200004,-2611187.372876544,-421350.6897141696
2023-07-06 20:05:00,-66840681600.00001,-50721623.451797776,-9354781.17028224,-39653234.35920001,-2605128.93349632,-420373.077905088
2023-07-06 20:10:00,-57529872000.000015,-24511177.264320012,-9362411.369280003,-16295336.244000005,-2607253.799040001,-420715.9539360001
2023-07-06 20:15:00,-57274214400.00002,-24402251.787264016,-9320805.651456004,-16222921.228800008,-2595667.396608001,-418846.3299072002
2023-07-06 20:20:00,-57125952000.00002,-24339083.10912001,-9296677.428480003,-16180925.904000005,-2588948.144640001,-417762.0869760001
2023-07-06 20:25:00,-57125952000.00002,-24339083.10912001,-9296677.428480003,-16180925.904000005,-2588948.144640001,-417762.0869760001
2023-07-06 20:30:00,-57125952000.00002,-24339083.10912001,-9296677.428480003,-16180925.904000005,-2588948.144640001,-417762.0869760001
2023-07-06 20:35:00,-57021408000.000015,-24294541.09248001,-9279663.937920004,-16151313.816000005,-2584210.210560001,-416997.5567040001
2023-07-06 20:40:00,-57021408000.000015,-24294541.09248001,-9279663.937920004,-16151313.816000005,-2584210.210560001,-416997.5567040001
2023-07-06 20:45:00,-57021408000.000015,-24294541.09248001,-9279663.937920004,-16151313.816000005,-2584210.210560001,-416997.5567040001
2023-07-06 20:50:00,-57021408000.000015,-24294541.09248001,-9279663.937920004,-16151313.816000005,-2584210.210560001,-416997.5567040001
2023-07-06 20:55:00,-57021408000.000015,-24294541.09248001,-9279663.937920004,-16151313.816000005,-2584210.210560001,-416997.5567040001
2023-07-06 21:00:00,-57021408000.000015,-24621843.97440001,-9009382.464000003,-16208335.224000005,-2508941.952000001,-404851.9968000001
2023-07-06 21:05:00,-57021408000.000015,-24621843.97440001,-9009382.464000003,-16208335.224000005,-2508941.952000001,-404851.9968000001
2023-07-06 21:10:00,-43055193600.00001,-18591232.596480004,-6802720.588800001,-12238438.780800002,-1894428.5184000002,-305691.87456
2023-07-06 21:15:00,-42985468800.000015,-18561125.42784001,-6791704.070400002,-12218619.506400004,-1891360.6272000007,-305196.8284800001
2023-07-06 21:20:00,-42945033600.00001,-18543665.50848001,-6785315.308800002,-12207125.800800003,-1889581.4784000004,-304909.73856
2023-07-06 21:25:00,-42945033600.00001,-18543665.50848001,-6785315.308800002,-12207125.800800003,-1889581.4784000004,-304909.73856
2023-07-06 21:30:00,-42945033600.00001,-18543665.50848001,-6785315.308800002,-12207125.800800003,-1889581.4784000004,-304909.73856
2023-07-06 21:35:00,-42916521600.00001,-18531354.026880007,-6780810.412800001,-12199021.264800003,-1888326.9504000004,-304707.30336
2023-07-06 21:40:00,-42916521600.00001,-18531354.026880007,-6780810.412800001,-12199021.264800003,-1888326.9504000004,-304707.30336
2023-07-06 21:45:00,-42916521600.00001,-18531354.026880007,-6780810.412800001,-12199021.264800003,-1888326.9504000004,-304707.30336
2023-07-06 21:50:00,-42916521600.00001,-18531354.026880007,-6780810.412800001,-12199021.264800003,-1888326.9504000004,-304707.30336
2023-07-06 21:55:00,-42916521600.00001,-18531354.026880007,-6780810.412800001,-12199021.264800003,-1888326.9504000004,-304707.30336
2023-07-06 22:00:00,-42916521600.00001,-19178535.172608003,-6645194.204544001,-12460812.046560002,-1850560.4113920003,-298613.1572928
2023-07-06 22:05:00,-42916521600.00001,-19178535.172608003,-6645194.204544001,-12460812.046560002,-1850560.4113920003,-298613.1572928
2023-07-06 22:10:00,-24294902399.999992,-10856905.984511996,-3761822.687615999,-7054024.911839998,-1047596.1914879996,-169043.9308991999
2023-07-06 22:15:00,-24294902399.999992,-10856905.984511996,-3761822.687615999,-7054024.911839998,-1047596.1914879996,-169043.9308991999
2023-07-06 22:20:00,-24294902399.999992,-10856905.984511996,-3761822.687615999,-7054024.911839998,-1047596.1914879996,-169043.9308991999
