,H2O_sew,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,FD
14799,-53834555000.0,-23115481.225899998,-8335742.4962,-14688758.331750002,-2321346.0116,-374580.83368999994,0.057613851
14800,-52528218000.0,-20954556.72456,-8299458.444,-13662589.5018,-2311241.592,-372950.3478,0.056462614
14801,-51154696000.0,-20406631.32832,-8082441.968,-13305336.429600002,-2250806.6240000003,-363198.3416,0.05530445
14802,-49747838000.0,-19845407.534959998,-7860158.404,-12939412.663800001,-2188904.872,-353209.6498,0.054165692
14803,-48440614000.0,-19323929.736879997,-7653617.012,-12599403.7014,-2131387.016,-343928.3594,0.053144872
14804,-47112454000.0,-18794100.149679996,-7443767.732,-12253949.285400001,-2072947.9759999998,-334498.42339999997,0.052139901
14805,-45886664000.0,-17876526.56112,-7177591.982879999,-11701099.319999998,-1998823.08384,-322537.361256,0.051237942
14806,-44648260000.0,-17394069.1308,-6983880.8292,-11385306.3,-1944878.2056000002,-313832.61954,0.050348987
14807,-43457666000.0,-16930237.52028,-6797648.115719999,-11081704.83,-1893015.93096,-305463.93431399995,0.049513424
14808,-42366118000.0,-16504992.250440003,-6626908.17756,-10803360.09,-1845468.1000800002,-297791.44342200004,0.048762327
14809,-41269908000.0,-15467136.12024,-6390232.55472,-10208111.743800001,-1779558.4329600001,-287156.019864,0.048037881
14810,-40272126000.0,-15093187.382279998,-6235735.98984,-9961310.366099998,-1736534.0731199998,-280213.45270799997,0.04744729
14811,-39282432000.0,-14722269.86496,-6082491.770880001,-9716509.5552,-1693858.4678399998,-273327.16185599996,0.046931088
14812,-38393973000.0,-14389293.200939998,-5944922.77932,-9496749.221549999,-1655548.1157599997,-267145.26413399994,0.046530525
14813,-37524773000.0,-13389589.501860002,-5869624.99266,-8994688.0881,-1634579.1118800002,-263761.629417,0.046221662
14814,-36761566000.0,-13117261.980120001,-5750244.15372,-8811747.370199999,-1601333.81496,-258397.047414,0.046125169
14815,-36043743000.0,-12861128.377260003,-5637962.28006,-8639685.1971,-1570065.4450800002,-253351.46954700002,0.046234813
14816,-35445794000.0,-12647768.215080002,-5544431.09748,-8496356.8218,-1544018.78664,-249148.486026,0.046529368
14817,-34927440000.0,-11619660.739200002,-5352979.4544,-7926782.508000001,-1490703.1392,-240545.27928,0.047008622
14818,-34441335000.0,-11457943.3278,-5278479.002099999,-7816460.978250001,-1469956.1778,-237197.474145,0.047827612
14819,-34201129999.999996,-11378031.928399999,-5241665.183799999,-7761946.4535,-1459704.2284,-235543.18230999997,0.048525312
14820,-34007099000.000004,-11313481.69532,-5211927.99274,-7717911.118050001,-1451422.98532,-234206.890813,0.049568511
14821,-33944627999.999996,-10526908.03536,-5041456.150559999,-7270939.317599999,-1403949.81408,-226546.44727199996,0.050598915
14822,-34003665999.999996,-10545216.89992,-5050224.474319999,-7283585.257199999,-1406391.62576,-226940.46688399996,0.05191758
14823,-34166294000.0,-10595651.095280001,-5074377.984879999,-7318420.1748,-1413117.91984,-228025.84615599999,0.053168468
14824,-34425008000.0,-10675883.48096,-5112802.188159999,-7373836.7136,-1423818.33088,-229752.50339199998,0.054422457
14825,-34817406000.0,-10147184.80464,-5061058.136160001,-7102750.824000001,-1409408.5948800002,-227427.29599200003,0.055851632
14826,-35314787000.0,-10292141.523279998,-5133357.43832,-7204216.5479999995,-1429542.57776,-230676.188684,0.057305592
