,H2O_sew,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,FD
0,-44014752000.0,-16062743.59488,-9157709.30112,-8934994.656,-1956015.57888,-315629.786592,0.048637835
1,-43251585000.0,-15784233.4299,-8998924.7751,-8780071.754999999,-1922100.4374,-310157.11603499996,0.048071937
2,-42466956000.0,-15497890.92264,-8835674.86536,-8620792.068,-1887231.5246399997,-304530.541476,0.047421736
3,-41699801000.0,-15217925.376939999,-8676060.59606,-8465059.603,-1853139.1564399998,-299029.272971,0.046576436
4,-40928974000.0,-14936619.77156,-8515682.33044,-8308581.722,-1818883.60456,-293501.672554,0.046300067
5,-40085990000.0,-14582481.442199998,-7927405.3824,-7974706.8506,-1693232.2175999996,-273226.10783999995,0.045765014
6,-39437421000.0,-14346545.01138,-7799144.37696,-7845680.53374,-1665836.6630399998,-268805.461536,0.045391027
7,-38776086000.0,-14105964.56508,-7668358.76736,-7714114.54884,-1637901.87264,-264297.802176,0.045021808
8,-38069943000.0,-13849083.86454,-7528711.92768,-7573634.460419999,-1608074.3923199999,-259484.731488,0.044553239
9,-37500822000.0,-13366792.993679998,-7261659.17208,-7308160.19136,-1551033.99792,-250280.48602799998,0.044117884
10,-36877794000.0,-13144720.893359998,-7141016.03016,-7186744.49472,-1525265.55984,-246122.397156,0.044005972
11,-36365064000.0,-12961963.412159998,-7041730.9929599995,-7086823.67232,-1504059.0470399999,-242700.43713599996,0.043990696
12,-35822093000.0,-12768426.828919997,-6936590.08852,-6981009.48384,-1481601.76648,-239076.648682,0.043556987
13,-35320944000.0,-11837107.962720001,-6985069.88544,-6668241.017760001,-1491956.67456,-240747.55430400002,0.043222016
14,-34847299000.0,-11678375.31387,-6891401.85024,-6578821.578210001,-1471949.9097599997,-237519.189984,0.043359814
15,-34404552000.0,-11529997.51176,-6803844.20352,-6495235.372080001,-1453248.27648,-234501.426432,0.043205125
16,-33988571000.000004,-11390589.799230002,-6721579.800960001,-6416702.319090001,-1435677.23904,-231666.099936,0.043465622
17,-33631999000.000004,-10939816.63472,-6789627.958120001,-6281112.133240001,-1420615.63776,-229235.70518400002,0.043669047
18,-33363218000.0,-10852387.55104,-6735366.44984,-6230914.593680001,-1409262.3283199999,-227403.693888,0.044215235
19,-33158207000.000004,-10785701.57296,-6693978.82916,-6192626.739320001,-1400602.66368,-226006.338912,0.04466384
20,-32994400000.0,-10732418.432,-6660909.472,-6162034.144000001,-1393683.456,-224889.8304,0.04537265
21,-32907154000.000004,-10500672.8414,-6846662.46124,-6145740.0810400015,-1418956.48048,-228967.977532,0.046098927
22,-32908170000.0,-10500997.046999998,-6846873.850199999,-6145929.8292000005,-1419000.2903999998,-228975.04685999997,0.047415855
23,-32979509000.0,-10523761.321899999,-6861716.642539999,-6159253.10084,-1422076.4280799998,-229471.42362199997,0.047864908
24,-33177117000.0,-10586818.034699999,-6902830.96302,-6196158.370920001,-1430597.2850399998,-230846.38008599996,0.049037969
25,-33381517000.0,-10804595.607390003,-6601528.8019199995,-6166567.635410001,-1483474.61548,-239378.85840699996,0.050000109
26,-33702538000.0,-10908500.474460002,-6665013.91488,-6225869.844740001,-1497740.7887199998,-241680.89999799998,0.051022389
27,-34093983999.999996,-11035199.801280001,-6742426.275839999,-6298181.66432,-1515136.6489599997,-244487.95926399995,0.05164593
28,-34572651000.0,-11190129.949170003,-6837087.461759999,-6386605.8192300005,-1536408.6104399997,-247920.48032099995,0.053304362
29,-35056108000.0,-11346610.476360003,-6932695.918079999,-6475914.830840001,-1557893.43952,-251387.350468,0.054255666
30,-35691692000.0,-11258230.407560004,-7352488.552,-6593326.2631600015,-1507617.07008,-243274.572672,0.055435134
31,-36316098000.0,-11455186.792140001,-7481116.187999999,-6708672.78354,-1533991.9795199998,-247530.523968,0.054986495
