;total_inflow;.t;.in_out_RZ
2024-09-02 04:35:00;0,6647166609764099;1,1875;0,6647166609764099
2024-09-02 04:40:00;0,664218544960022;1,1909722222222223;0,664218544960022
2024-09-02 04:45:00;0,6637038588523865;1,1944444444444444;0,6637038588523865
2024-09-02 04:50:00;0,6631279587745667;1,1979166666666667;0,6631279587745667
2024-09-02 04:55:00;0,6625680923461914;1,2013888888888888;0,6625680923461914
2024-09-02 05:00:00;0,6620210409164429;1,2048611111111112;0,6620210409164429
2024-09-02 05:05:00;0,661470890045166;1,2083333333333333;0,661470890045166
2024-09-02 05:10:00;0,660868227481842;1,2118055555555556;0,660868227481842
2024-09-02 05:15:00;0,6602871417999268;1,2152777777777777;0,6602871417999268
2024-09-02 05:20:00;0,6597179770469666;1,21875;0,6597179770469666
