;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part
2024-07-17 10:05:00;23815,108966827393;0;0;0;0;0
2024-07-17 10:10:00;23996,52500152588;0;0;0;0;0
2024-07-17 10:15:00;24177,77109146118;0;0;0;0;0
2024-07-17 10:20:00;24358,55884552002;0;0;0;0;0
2024-07-17 10:25:00;24538,813591003418;0;0;0;0;0
2024-07-17 10:30:00;24718,532752990723;0;0;0;0;0
2024-07-17 10:35:00;24897,775554656982;0;0;0;0;0
2024-07-17 10:40:00;25076,487922668457;0;0;0;0;0
2024-07-17 10:45:00;25254,6724319458;0;0;0;0;0
2024-07-17 10:50:00;25432,329082489014;0;0;0;0;0
2024-07-17 10:55:00;25609,457874298096;0;0;0;0;0
2024-07-17 11:00:00;25786,0613822937;0;0;0;0;0
2024-07-17 11:05:00;25962,142181396484;0;0;0;0;0
2024-07-17 11:10:00;26165,05365371704;0;0;0;0;0
2024-07-17 11:15:00;26368,2071685791;0;0;0;0;0
2024-07-17 11:20:00;26571,11864089966;0;0;0;0;0
2024-07-17 11:25:00;26773,432731628418;0;0;0;0;0
2024-07-17 11:30:00;26975,14944076538;0;0;0;0;0
2024-07-17 11:35:00;27176,518535614014;0;0;0;0;0
2024-07-17 11:40:00;27377,292823791504;0;0;0;0;0
2024-07-17 11:45:00;27577,47230529785;0;0;0;0;0
