,total_inflow
2024-09-02 15:05:00,9.640621101425495e-06
2024-09-02 15:10:00,9.687720194051508e-06
2024-09-02 15:15:00,9.73495207290398e-06
2024-09-02 15:20:00,9.78231673798291e-06
2024-09-02 15:25:00,9.828781003307085e-06
2024-09-02 15:30:00,9.875324394670315e-06
2024-09-02 15:35:00,9.921996024786495e-06
2024-09-02 15:40:00,9.968794984160922e-06
2024-09-02 15:45:00,1.0015721272793598e-05
2024-09-02 15:50:00,1.0062774890684523e-05
2024-09-02 15:55:00,1.0109957656823099e-05
2024-09-02 16:00:00,1.0157267752219923e-05
2024-09-02 16:05:00,1.0204706086369697e-05
2024-09-02 16:10:00,1.0252272659272421e-05
2024-09-02 16:15:00,1.0299967470928095e-05
2024-09-02 16:20:00,1.034779052133672e-05
2024-09-02 16:25:00,1.0394331184215844e-05
2024-09-02 16:30:00,1.0440928235766478e-05
2024-09-02 16:35:00,1.0487646250112448e-05
2024-09-02 16:40:00,1.0534486136748455e-05
2024-09-02 16:45:00,1.0581446986179799e-05
2024-09-02 16:50:00,1.062852970790118e-05
2024-09-02 16:55:00,1.0675734301912598e-05
2024-09-02 17:00:00,1.0723060768214054e-05
2024-09-02 17:05:00,1.0770508197310846e-05
2024-09-02 17:10:00,1.0818078408192378e-05
2024-09-02 17:15:00,1.0865770491363946e-05
2024-09-02 17:20:00,1.0913584446825553e-05
2024-09-02 17:25:00,1.0960773579427041e-05
2024-09-02 17:30:00,1.1008047295035794e-05
2024-09-02 17:35:00,1.1055439244955778e-05
2024-09-02 17:40:00,1.1102950338681694e-05
2024-09-02 17:45:00,1.1150580576213542e-05
2024-09-02 17:50:00,1.1198329957551323e-05
2024-09-02 17:55:00,1.1246197573200334e-05
2024-09-02 18:00:00,1.1294185242149979e-05
2024-09-02 18:05:00,1.1342292054905556e-05
2024-09-02 18:10:00,1.1390518011467066e-05
2024-09-02 18:15:00,1.143886402132921e-05
2024-09-02 18:20:00,1.1487330084491987e-05
2024-09-02 18:25:00,1.153575249190908e-05
2024-09-02 18:30:00,1.1584287676669192e-05
2024-09-02 18:35:00,1.1632942005235236e-05
2024-09-02 18:40:00,1.1681716387101915e-05
2024-09-02 18:45:00,1.1730609003279824e-05
2024-09-02 18:50:00,1.1779621672758367e-05
