;total_inflow;.t;.in_out_ES
2024-08-02 01:10:00;0,039593297988176346;1,0451388888888888;0,039593297988176346
2024-08-02 01:15:00;0,039944086223840714;1,0486111111111112;0,039944086223840714
2024-08-02 01:20:00;0,04029595106840134;1,0520833333333333;0,04029595106840134
2024-08-02 01:25:00;0,0416720025241375;1,0555555555555556;0,0416720025241375
2024-08-02 01:30:00;0,09954215586185455;1,0590277777777777;0,09954215586185455
2024-08-02 01:35:00;0,11523193120956421;1,0625;0,11523193120956421
2024-08-02 01:40:00;0,11604566127061844;1,0659722222222223;0,11604566127061844
2024-08-02 01:45:00;0,11685679107904434;1,0694444444444444;0,11685679107904434
2024-08-02 01:50:00;0,11766864359378815;1,0729166666666667;0,11766864359378815
2024-08-02 01:55:00;0,11848118156194687;1,0763888888888888;0,11848118156194687
2024-08-02 02:00:00;0,11917805671691895;1,0798611111111112;0,11917805671691895
2024-08-02 02:05:00;0,1198626235127449;1,0833333333333333;0,1198626235127449
2024-08-02 02:10:00;0,12055214494466782;1,0868055555555556;0,12055214494466782
2024-08-02 02:15:00;0,12124141305685043;1,0902777777777777;0,12124141305685043
2024-08-02 02:20:00;0,12193071842193604;1,09375;0,12193071842193604
2024-08-02 02:25:00;0,12262009084224701;1,0972222222222223;0,12262009084224701
2024-08-02 02:30:00;0,12330926954746246;1,1006944444444444;0,12330926954746246
2024-08-02 02:35:00;0,12399844825267792;1,1041666666666667;0,12399844825267792
2024-08-02 02:40:00;0,12468764930963516;1,1076388888888888;0,12468764930963516
2024-08-02 02:45:00;0,1253768354654312;1,1111111111111112;0,1253768354654312
2024-08-02 02:50:00;0,12606602907180786;1,1145833333333333;0,12606602907180786
2024-08-02 02:55:00;0,12675517797470093;1,1180555555555556;0,12675517797470093
2024-08-02 03:00:00;0,1274442970752716;1,1215277777777777;0,1274442970752716
2024-08-02 03:05:00;0,12824083864688873;1,125;0,12824083864688873
2024-08-02 03:10:00;0,12905234098434448;1,1284722222222223;0,12905234098434448
2024-08-02 03:15:00;0,12986469268798828;1,1319444444444444;0,12986469268798828
2024-08-02 03:20:00;0,13067762553691864;1,1354166666666667;0,13067762553691864
2024-08-02 03:25:00;0,13149085640907288;1,1388888888888888;0,13149085640907288
2024-08-02 03:30:00;0,13230429589748383;1,1423611111111112;0,13230429589748383
2024-08-02 03:35:00;0,1331181675195694;1,1458333333333333;0,1331181675195694
2024-08-02 03:40:00;0,13393224775791168;1,1493055555555556;0,13393224775791168
2024-08-02 03:45:00;0,1347464770078659;1,1527777777777777;0,1347464770078659
2024-08-02 03:50:00;0,13556084036827087;1,15625;0,13556084036827087
2024-08-02 03:55:00;0,1363753080368042;1,1597222222222223;0,1363753080368042
2024-08-02 04:00:00;0,13718988001346588;1,1631944444444444;0,13718988001346588
2024-08-02 04:05:00;0,13789010047912598;1,1666666666666667;0,13789010047912598
