;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;FD
2023-07-01 10:35:00;-47887231063,84277;-3350853,6454103044;-540705,9291457536;-12032610,81760973;-19811987,976960007;-29853400,67474228;0,0177297856868288
2023-07-01 10:40:00;-48252030372,61963;-3335552,9438330885;-538236,9523003392;-11977667,389218817;-19811987,976960007;-29908344,103133194;0,0183178511080414
2023-07-01 10:45:00;-48602358627,319336;-3320252,242255872;-535767,9754549249;-11922723,960827906;-19811987,976960007;-29963287,531524103;0,018905916529254
2023-07-01 10:50:00;-48941408729,55322;-3304951,5406786567;-533298,9986095105;-11867780,532436991;-19811987,976960007;-30018230,959915016;0,0194939819504665
2023-07-01 10:55:00;-49264216232,299805;-3289650,8391014403;-530830,021764096;-11812837,10404608;-19811987,976960007;-30073174,388305925;0,0200820473716791
2023-07-01 11:00:00;-49570981979,37012;-3499060,4410798084;-564621,1166287872;-12564807,947513856;-22287953,779200003;-34525419,44448616;0,0206701127928916
2023-07-01 11:05:00;-49861654472,351074;-3482709,6913551367;-561982,7001959424;-12506093,891684351;-22287953,779200003;-34584133,50031566;0,0212581782141042
2023-07-01 11:10:00;-50135394287,109375;-3845030,3129272326;-620448,0732223489;-13807154,305511428;-24722730,48960001;-38427295,3904886;0,022041503321198
2023-07-01 11:15:00;-50394827842,7124;-3835360,389053951;-618887,6991427967;-13772430,48796646;-24777429,5952;-38577588,06403354;0,0228298681276693
2023-07-01 11:20:00;-50639661598,20557;-3822070,291522559;-616743,1606775038;-13724706,955921918;-24809151,0096;-38692332,94007807;0,0236207915401193
2023-07-01 11:25:00;-50874133872,98584;-3803869,956801023;-613806,2884838014;-13659351,208512764;-24809151,0096;-38757688,68748723;0,0244117234607126
2023-07-01 11:30:00;-51096910858,1543;-3785669,622079487;-610869,416290099;-13593995,46110361;-24809151,0096;-38823044,43489639;0,025202655381306
2023-07-01 11:35:00;-51307559967,041016;-3770865,997189631;-608480,6495465086;-13540836,98990822;-24831518,6736;-38923461,546091765;0,0259953811021389
2023-07-01 11:40:00;-51508074188,23242;-3752649,2532418543;-605541,1295003901;-13475422,318459386;-24831518,6736;-38988876,21754061;0,0267881128223038
2023-07-01 11:45:00;-51700776100,15869;-3734432,509294079;-602601,6094542718;-13410007,647010555;-24831518,6736;-39054290,88898943;0,0275808445424686
2023-07-01 11:50:00;-51887916183,47168;-3716215,765346303;-599662,0894081533;-13344592,975561723;-24831518,6736;-39119705,56043827;0,0283735762626335
