;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;FD;Q_out
190,35069444444446;-33678463554,382324;-1326663,731051058;-214075,28387414824;-6240528,433406046;-5812405,617833294;-10165916,980478074;0,1420805731517442;33678,463554382324
190,35416666666666;-34234383773,80371;-1342716,587743916;-216665,6312041321;-6311668,861875096;-5875832,96313296;-10273810,38874158;0,143310396369267;34234,38377380371
190,35763888888889;-34802449893,951416;-1359408,829280926;-219359,15199760412;-6385776,671568072;-5941998,040830549;-10386464,103781208;0,144520155259439;34802,449893951416
190,36111111111111;-35380171966,552734;-1376690,1034626802;-222147,72124056905;-6462613,053478193;-6010677,1575365225;-10503485,524198784;0,1457073896431716;35380,171966552734
190,36458333333334;-35966774940,49072;-1394572,9081279414;-225033,35562973624;-6542234,922614674;-6081922,109323518;-10624963,937692594;0,1468712060170998;35966,77494049072
190,36805555555554;-36562902545,928955;-1413123,37755021;-228026,7268319659;-6624950,559852358;-6156018,206977412;-10751396,398758758;0,1480112490781389;36562,902545928955
190,37152777777777;-37170411300,65918;-1432452,7442546648;-231145,7837320029;-6711278,679864015;-6233445,65362175;-10883619,64292053;0,1491270627411285;37170,41130065918
190,375;-37790217876,434326;-1451748,196829643;-234259,36812478348;-6791221,573244202;-6316529,737022249;-11038194,876577225;0,150218093584153;37790,217876434326
190,37847222222223;-38420089817,04712;-1471819,4583431806;-237498,1398690134;-6874692,959696448;-6402980,86034846;-11198745,626410292;0,1512833177596429;38420,08981704712
190,38194444444446;-39057797241,21094;-1492597,9440006255;-240851,03187282835;-6961366,830061062;-6492500,176375817;-11364754,357443089;0,1523210213904385;39057,79724121094
190,38541666666666;-39688045120,23926;-1513493,593337294;-244222,8298339726;-7048494,732123021;-6582521,340002938;-11531725,601973942;0,153330233718531;39688,04512023926
190,38888888888889;-40278428077,697754;-1533225,5408724835;-247406,84864078736;-7130139,474620495;-6667475,936161231;-11689878,808238547;0,1543150058822886;40278,428077697754
190,39236111111111;-40886371994,018555;-1554002,9627697836;-250759,56899239708;-7216589,689244019;-6756972,187841943;-11856046,092201462;0,1552731718995643;40886,371994018555
190,39583333333334;-41496399021,14868;-1575237,3878026293;-254186,03303178807;-7305106,046052288;-6848450,806987559;-12025742,783523433;0,1561995078022462;41496,39902114868
190,39930555555554;-42093420124,053955;-1596342,301884528;-257591,59871318535;-7392976,999069558;-6939362,591514614;-12194484,897176126;0,1570907327656328;42093,420124053955
190,40277777777777;-42672730922,698975;-1617126,6756103954;-260945,4408371321;-7479335,245990796;-7028878,595409162;-12360799,90262718;0,1579447302408138;42672,730922698975
190,40625;-43232892036,43799;-1637528,4520841122;-264237,5456772092;-7563913,172916613;-7116730,722803942;-12524198,67026889;0,1587599863174602;43232,89203643799
190,40972222222223;-43594060707,092285;-1650511,8777976483;-266332,5984628024;-7614310,064504358;-7172349,726390575;-12630795,320824698;0,1595420596948942;43594,060707092285
