;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;FD;Q_out
116,63194444444444;-63968542671,20361;-2814615,9120021467;-454176,6585276192;-13572845,550195808;-13894607,323772416;-25646908,127250478;0,1952409077734763;63968,54267120361
116,63541666666667;-64269350051,87988;-2827851,4548859093;-456312,3938565899;-13636670,947674824;-13959945,78444928;-25767510,9956229;0,1953112660067676;64269,35005187988
116,63888888888889;-64538089370,72754;-2839676,0292796614;-458220,450179218;-13693692,270285422;-14018318,870905347;-25875257,054979425;0,1952959947511477;64538,08937072754
116,64236111111111;-64773086929,32129;-2850015,8522972185;-459888,9216206875;-13743553,716827815;-14069362,347215427;-25969473,99230736;0,1951818138931776;64773,08692932129
116,64583333333333;-64975903129,57764;-2858939,6453118995;-461328,8973116928;-13786586,680506336;-14113415,462686311;-26050787,999884088;0,1949751098715969;64975,90312957764
116,64930555555556;-65147794532,77588;-2866503,068126804;-462549,3587204616;-13823059,568071485;-14150752,98699598;-26119706,252365444;0,1947037189399237;65147,79453277588
116,65277777777777;-65289435768,12744;-2872735,08280286;-463554,9792704615;-13853112,04247979;-14181517,893991118;-26176492,65336706;0,1943955603259892;65289,43576812744
116,65625;-65400780487,06055;-2877634,4127569585;-464345,55296760006;-13876737,947699351;-14205703,881703155;-26221135,57060562;0,1940668565179887;65400,78048706055
116,65972222222223;-65481602096,55762;-2881190,3997573806;-464919,3599608501;-13893885,886830024;-14223258,334802289;-26253537,88578924;0,1937200170384193;65481,60209655762
116,66319444444444;-65529655265,808105;-2883304,9352734564;-465260,569100944;-13904082,753780045;-14233696,931607896;-26272805,629526973;0,1933447638182581;65529,655265808105
116,66666666666667;-65546922683,71582;-2826383,2007380603;-456075,47102818696;-13502665,569388691;-13705205,552929524;-25182471,28690992;0,1929232800015128;65546,92268371582
116,67013888888889;-65530741882,32422;-2825685,598203916;-455962,903346541;-13499332,867115185;-13701822,860121911;-25176255,797169823;0,1924423817641412;65530,74188232422
116,67361111111111;-65477471923,828125;-2823388,62723254;-455592,255757978;-13488359,397261208;-13690684,788220126;-25155790,27589216;0,1918932918430377;65477,471923828125
116,67708333333333;-65388091278,07617;-2819534,406449765;-454970,3246771212;-13469946,375896374;-13671995,57153482;-25121449,99104674;0,1912725718660573;65388,09127807617
116,68055555555556;-65263990402,22168;-2814183,271457624;-454106,8460761166;-13444382,048243754;-13646047,77896741;-25073772,519974604;0,1905790452624188;65263,99040222168
116,68402777777777;-65108897781,37207;-2807495,6067950963;-453027,70018739055;-13412432,629865255;-13613619,119313236;-25014186,854698703;0,1898171079190486;65108,89778137207
116,6875;-64924600410,461426;-2799548,8801448364;-451745,3874779167;-13374468,212194718;-13575085,23537764;-24943383,215743154;0,1889937577998671;64924,600410461426
116,69097222222223;-64709295845,03174;-2790264,863925907;-450247,2848607713;-13330115,073486475;-13530066,799588772;-24860664,61205228;0,1881167948946589;64709,29584503174
