;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;H2O_sew2
181,41666666666666;-44896888160,70557;-1655779,494525538;-267182,6002529846;-7482420,227974679;-8631962,32790039;-16416127,160830898;44896888722,056656
181,42013888888889;-45377548599,243164;-1659242,876532965;-267741,46416781936;-7513039,957498057;-8746575,874463297;-16694572,599269554;45377546098,71073
181,42361111111111;-45838129806,518555;-1662368,0115128392;-268245,7473122991;-7540946,424194091;-8855682,342295868;-16961096,98341539;45838129605,56258
181,42708333333334;-46279486656,188965;-1697106,7234393696;-273851,3121913529;-7714211,837953445;-8959567,534016144;-17068373,743398946;46279487401,10347
181,43055555555554;-46703843879,69971;-1729829,9748315;-279131,6550296285;-7877163,555401447;-9058777,800630664;-17173543,992071833;46703843412,40045
181,43402777777777;-47112514686,58447;-1760696,1687748723;-284112,33632503625;-8030612,821992717;-9153677,193788074;-17276763,02927756;47112512437,27197
181,4375;-47505468177,79541;-1789806,3376615632;-288809,6590317523;-8175103,337049978;-9244361,91682328;-17377715,819811355;47505467700,36699
181,44097222222223;-47887231063,84277;-1817425,214407927;-293266,34141582454;-8311920,335605533;-9331805,68458588;-17477774,16854613;47887231011,92317
181,44444444444446;-48252030372,61963;-1843419,91569498;-297460,94094168994;-8440525,07848292;-9414969,031356111;-17574572,663920198;48252028333,48223
181,44791666666666;-48602358627,319336;-1867961,1961557053;-301421,0111978525;-8561759,302179268;-9494414,007365825;-17668795,15998959;48602356270,4838
181,45138888888889;-48941408729,55322;-1891241,9067987648;-305177,67132434616;-8676562,289345678;-9570834,292535633;-17761393,34106627;48941409284,2631
181,45486111111111;-49264216232,299805;-1913134,1436600809;-308710,2822724221;-8784397,686780302;-9643321,519508848;-17850371,009572346;49264216061,92912
181,45833333333334;-49570981979,37012;-1931876,909117713;-311734,6830621764;-8928350,072371071;-9808785,35287675;-18158596,56611495;49570981042,420425
181,46180555555554;-49861654472,351074;-1949483,3784883732;-314575,7269833512;-9062749,502710031;-9963205,284062762;-18446233,758148387;49861656577,13341
181,46527777777777;-50135394287,109375;-1965958,4023684023;-317234,19674581045;-9187938,713604152;-10106998,723007085;-18714065,9866134;50135394039,30634
181,46875;-50394827842,7124;-1981440,723288324;-319732,48034879775;-9304863,143904252;-10241243,162544029;-18964098,10060623;50394829284,09668
181,47222222222223;-50639661598,20557;-1995951,675234323;-322074,0203219021;-9413900,172903305;-10366388,771826914;-19197172,763599847;50639662821,93455
181,47569444444446;-50874133872,98584;-2009688,7983748429;-324290,69246503146;-9516235,23739002;-10483772,657589698;-19415774,380073763;50874135650,62368
181,47916666666666;-51096910858,1543;-2022627,4441760925;-326378,5194011422;-9611986,87098678;-10593554,70555612;-19620206,680864263;51096909147,297646
181,48263888888889;-51307559967,041016;-2034776,1233392209;-328338,8744479198;-9701405,513090812;-10696036,991016343;-19811035,915683303;51307560375,029854
181,48611111111111;-51508074188,23242;-2046236,198118861;-330188,1137873617;-9785163,165541563;-10791983,757767932;-19989683,675833818;51508071886,16716
181,48958333333334;-51700776100,15869;-2057121,1430743863;-331944,54808700323;-9863975,470340729;-10882205,618700672;-20157656,98291074;51700774510,05388
181,49305555555554;-51887916183,47168;-2067539,8274787236;-333625,7448886121;-9938524,98544321;-10967475,3343392;-20316392,39102481;51887916754,641335
181,49652777777777;-52068479919,43359;-2077469,638076356;-335228,0552350484;-10008851,745905405;-11047855,333274098;-20466010,285259403;52068479266,03301
181,5;-52245078277,58789;-2096554,8147724632;-338307,7087473747;-10120262,179400524;-11233934,626817545;-20865406,57849078;52245077006,57768
181,50347222222223;-52424359703,063965;-2114821,693646126;-341255,31874744315;-10226234,33913163;-11409160,825668303;-21240494,299893036;52424357993,30104
181,50694444444446;-52604794692,993164;-2132282,369974276;-344072,83697312186;-10326944,411781969;-11574110,735827368;-21592673,30983737;52604797190,33851
181,51041666666666;-52786815834,04541;-2149022,270797389;-346774,048242306;-10422914,772809098;-11729720,236739052;-21923988,66974004;52786817736,93291
181,51388888888889;-52971221351,623535;-2165137,808406631;-349374,50999288814;-10514714,166925754;-11876955,134496938;-22236522,45875861;52971219740,57505
181,51736111111111;-53162151718,13965;-2180858,132730936;-351911,19869067374;-10603549,556974364;-12017481,53454282;-22533650,43673789;53162150112,53125
181,52083333333334;-53361785316,467285;-2196329,1537927445;-354407,6589074657;-10690219,283722738;-12152489,897769602;-22817845,915733933;53361787137,01361
181,52430555555554;-53566326713,56201;-2211446,405031323;-356847,03353914537;-10774296,576947214;-12281757,295043;-23088910,968551856;53566325978,50727
181,52777777777777;-53772655105,59082;-2226128,6068743197;-359216,2070183561;-10855459,138668835;-12405152,644990357;-23346797,4755753;53772655171,02974
181,53125;-53985740089,416504;-2240625,983752745;-361555,556469193;-10934996,858427618;-12524373,258555287;-23594886,72150427;53985738303,128914
181,53472222222223;-54203969764,70947;-2254915,5158571405;-363861,3673314932;-11012865,016323226;-12639584,375302628;-23833670,78877392;54203972259,03512
181,53819444444446;-54422523880,00488;-2268835,470067023;-366107,5417608151;-11088334,839906149;-12750145,076285478;-24062104,081105348;54422521617,29377
181,54166666666666;-54643292427,06299;-2292403,2799319373;-369910,5292617446;-11115644,71695534;-12797452,560812864;-24152263,81839034;54643292265,19324
181,54513888888889;-54869839096,069336;-2315183,5596710253;-373586,4380378246;-11145396,026967268;-12846428,84167328;-24245509,85006501;54869837023,31592
181,54861111111111;-55096478462,21924;-2337015,7906545703;-377109,36621926026;-11176338,88383766;-12895720,947975025;-24339293,51196515;55096480695,635445
181,55208333333334;-55320347213,74512;-2357843,280206625;-380470,1656697055;-11207809,105453476;-12944635,223379752;-24432309,61511618;55320345506,51533
181,55555555555554;-55548902320,86182;-2378044,378390869;-383729,888331254;-11241246,976104325;-12994901,800524935;-24527827,3683087;55548903995,096695
181,55902777777777;-55786814689,63623;-2397877,303380597;-386930,2012273236;-11277522,958737502;-13047592,461744528;-24627873,366722804;55786814900,09921
181,5625;-56036170005,79834;-2417486,370433173;-390094,3915926256;-11316992,8359124;-13103179,573603112;-24733342,56571088;56036169418,46763
181,56597222222223;-56305218315,12451;-2437278,061855561;-393288,0508903291;-11361261,257198744;-13163577,402868709;-24847851,402988203;56305220280,9592
181,56944444444446;-56594634246,82617;-2457330,8295818483;-396523,8384097982;-11410401,17820043;-13228926,031531418;-24971667,35405332;56594631989,17919
