#.t	.in_39
#d	mm
280.8750000	0.8330400
280.9166667	0.0000000
280.9583333	0.2995700
281.0000000	0.2286900
281.0416667	0.0000000
281.0833333	0.0000000
281.1250000	0.0000000
281.1666667	0.0000000
281.2083333	0.0000000
281.2500000	0.0000000
281.2916667	0.0000000
281.3333333	0.0000000
281.3750000	0.0000000
281.4166667	0.0000000
281.4583333	0.0000000
281.5000000	0.0000000
281.5416667	0.0000000
281.5833333	0.0000000
281.6250000	0.0000000
281.6666667	0.0000000
281.7083333	0.0000000
281.7500000	0.0000000
281.7916667	0.0000000
281.8333333	0.0000000
281.8750000	0.0000000
281.9166667	0.0000000
281.9583333	0.0000000
282.0000000	0.0000000
282.0416667	0.0000000
282.0833333	0.0000000
282.1250000	0.0000000
282.1666667	0.0000000
282.2083333	0.0000000
282.2500000	0.0000000
282.2916667	0.0000000
282.3333333	0.0000000
282.3750000	0.0000000
282.4166667	0.0000000
282.4583333	0.1265200
282.5000000	0.3304400
282.5416667	0.3230400
282.5833333	0.4734800
282.6250000	1.0139300
282.6666667	1.0900000
282.7083333	1.2447800
282.7500000	1.9965300
282.7916667	1.1008700
282.8333333	0.8156500
282.8750000	0.3921700
282.9166667	0.3452300
282.9583333	0.0139000
283.0000000	0.0000000
283.0416667	0.0512900
283.0833333	0.0008700
283.1250000	0.0113100
283.1666667	1.8295700
283.2083333	0.2543600
283.2500000	0.0000000
283.2916667	0.0004300
283.3333333	0.0152200
283.3750000	0.0065200
283.4166667	0.0000000
283.4583333	0.0000000
283.5000000	0.0000000
283.5416667	0.0000000
283.5833333	0.0000000
283.6250000	0.0430400
283.6666667	0.0069500
283.7083333	0.0000000
283.7500000	0.0000000
283.7916667	0.0000000
283.8333333	0.0000000
283.8750000	0.0000000
283.9166667	0.0204200
283.9583333	0.0000000
284.0000000	0.0360900
284.0416667	0.0134800
284.0833333	0.1543500
284.1250000	0.0913000
284.1666667	0.0000000
284.2083333	0.0000000
284.2500000	0.0000000
284.2916667	0.0013000
284.3333333	0.0000000
284.3750000	0.0000000
284.4166667	0.0000000
284.4583333	0.0000000
284.5000000	0.0000000
284.5416667	0.0000000
284.5833333	0.0000000
284.6250000	0.0000000
284.6666667	0.0000000
284.7083333	0.0000000
284.7500000	0.0000000
284.7916667	0.0000000
284.8333333	0.0000000
284.8750000	0.0000000
284.9166667	0.0000000
284.9583333	0.0000000
285.0000000	0.0000000
285.0416667	0.0000000
285.0833333	0.0000000
285.1250000	0.0000000
285.1666667	0.0000000
285.2083333	0.0000000
285.2500000	0.0000000
285.2916667	0.0000000
285.3333333	0.0000000
285.3750000	0.0000000
285.4166667	0.0000000
285.4583333	0.0000000
285.5000000	0.0000000
285.5416667	0.0000000
285.5833333	0.0000000
285.6250000	0.1604400
285.6666667	0.0726100
285.7083333	0.0026000
285.7500000	0.0000000
285.7916667	0.0000000
285.8333333	0.0000000
285.8750000	0.6891300
285.9166667	0.5391200
285.9583333	0.0065200
286.0000000	0.0265200
286.0416667	0.0000000
286.0833333	0.0000000
286.1250000	0.0000000
286.1666667	0.0000000
286.2083333	0.0000000
286.2500000	0.0000000
286.2916667	0.0000000
286.3333333	0.0378200
286.3750000	0.0113000
286.4166667	0.0039100
286.4583333	0.0008700
286.5000000	0.0000000
286.5416667	0.0000000
286.5833333	0.0000000
286.6250000	0.0000000
286.6666667	0.0000000
286.7083333	0.0000000
286.7500000	0.0000000
286.7916667	0.0000000
286.8333333	0.0000000
286.8750000	0.0000000
286.9166667	0.0000000
286.9583333	0.0000000
287.0000000	0.0000000
287.0416667	0.0000000
287.0833333	0.0000000
287.1250000	0.0000000
287.1666667	0.0000000
287.2083333	0.0000000
287.2500000	0.0000000
287.2916667	0.0099900
287.3333333	0.6586900
287.3750000	0.7965200
287.4166667	0.9217300
287.4583333	2.0047900
287.5000000	1.9839100
287.5416667	0.0000000
287.5833333	0.0000000
287.6250000	0.0000000
287.6666667	0.0000000
287.7083333	0.0000000
287.7500000	0.0000000
287.7916667	0.0000000
287.8333333	0.0000000
287.8750000	0.0000000
287.9166667	0.0000000
287.9583333	0.0000000
288.0000000	0.0000000
288.0416667	0.0000000
288.0833333	0.0000000
288.1250000	0.0000000
288.1666667	0.0000000
288.2083333	0.0000000
288.2500000	0.0000000
288.2916667	0.0000000
288.3333333	0.0000000
288.3750000	0.0000000
288.4166667	0.0000000
288.4583333	0.0000000
288.5000000	0.0000000
288.5416667	0.0000000
288.5833333	0.0000000
288.6250000	0.0000000
288.6666667	0.0000000
288.7083333	0.0000000
288.7500000	0.0000000
288.7916667	0.0000000
288.8333333	0.0000000
288.8750000	0.0000000
288.9166667	0.0000000
288.9583333	0.0000000
289.0000000	0.0000000
289.0416667	0.0004300
289.0833333	0.0695600
289.1250000	0.0000000
289.1666667	0.0000000
289.2083333	0.0000000
289.2500000	0.0000000
289.2916667	0.0000000
289.3333333	0.0000000
289.3750000	0.0000000
289.4166667	0.0000000
289.4583333	0.0000000
289.5000000	0.0000000
289.5416667	0.0000000
289.5833333	0.0000000
289.6250000	0.0000000
289.6666667	0.0000000
289.7083333	0.0000000
289.7500000	0.0000000
289.7916667	0.0000000
289.8333333	0.0000000
289.8750000	0.0000000
289.9166667	0.0000000
289.9583333	0.0000000
290.0000000	0.0000000
290.0416667	0.0469500
290.0833333	0.1274000
290.1250000	0.0239100
290.1666667	0.0000000
290.2083333	0.0000000
290.2500000	0.0000000
290.2916667	0.0000000
290.3333333	0.0000000
290.3750000	0.0000000
290.4166667	0.0000000
290.4583333	0.0000000
290.5000000	0.0000000
290.5416667	0.0000000
290.5833333	0.0000000
290.6250000	0.0000000
290.6666667	0.0000000
290.7083333	0.0000000
290.7500000	0.0000000
290.7916667	0.0000000
290.8333333	0.0260900
290.8750000	0.1139200
290.9166667	0.0508500
290.9583333	0.0008700
291.0000000	0.0000000
291.0416667	0.0000000
291.0833333	0.0000000
291.1250000	0.0000000
291.1666667	0.3439300
291.2083333	0.0252100
291.2500000	0.0573900
291.2916667	0.0000000
291.3333333	0.0000000
291.3750000	0.0000000
291.4166667	0.0000000
291.4583333	0.0000000
291.5000000	0.0000000
291.5416667	0.0000000
291.5833333	0.0000000
291.6250000	0.0000000
291.6666667	0.0000000
291.7083333	0.0000000
291.7500000	0.0000000
291.7916667	0.0000000
291.8333333	0.0000000
291.8750000	0.0000000
291.9166667	0.0000000
291.9583333	0.0000000
292.0000000	0.4665300
292.0416667	0.0808700
292.0833333	0.1669700
292.1250000	0.0069600
292.1666667	0.0199800
292.2083333	0.1569600
292.2500000	0.0347800
292.2916667	0.1060900
292.3333333	0.0695600
292.3750000	0.0000000
292.4166667	0.0000000
292.4583333	0.0000000
292.5000000	0.0000000
292.5416667	0.0000000
292.5833333	0.0000000
292.6250000	0.0000000
292.6666667	0.0000000
292.7083333	0.0534900
292.7500000	0.0004300
292.7916667	0.0000000
292.8333333	0.0000000
292.8750000	0.0000000
292.9166667	0.0000000
292.9583333	0.0000000
293.0000000	0.0000000
293.0416667	0.0000000
293.0833333	0.0000000
293.1250000	0.0000000
293.1666667	0.0000000
293.2083333	0.0000000
293.2500000	0.0000000
293.2916667	0.0000000
293.3333333	0.0000000
293.3750000	0.0000000
293.4166667	0.0000000
293.4583333	0.0000000
293.5000000	0.0000000
293.5416667	0.0000000
293.5833333	0.0000000
293.6250000	0.0000000
293.6666667	0.0000000
293.7083333	0.0000000
293.7500000	0.0000000
293.7916667	0.0000000
293.8333333	0.0000000
293.8750000	0.0000000
293.9166667	0.0021700
293.9583333	0.0000000
294.0000000	0.0000000
294.0416667	0.0000000
294.0833333	0.0060900
294.1250000	0.0291300
294.1666667	0.0000000
294.2083333	0.0169600
294.2500000	0.1339000
294.2916667	2.2974100
294.3333333	1.8434900
294.3750000	0.6621900
294.4166667	0.1265300
294.4583333	0.0000000
294.5000000	0.0008700
294.5416667	0.0000000
294.5833333	0.0187000
294.6250000	0.1561000
294.6666667	0.2134700
294.7083333	0.0000000
294.7500000	0.0000000
294.7916667	0.0282600
294.8333333	3.0752200
294.8750000	0.0000000
294.9166667	6.0595500
294.9583333	0.1669600
295.0000000	0.0000000
295.0416667	0.0000000
295.0833333	0.0000000
295.1250000	0.0000000
295.1666667	0.0000000
295.2083333	0.0000000
295.2500000	0.0000000
295.2916667	0.0000000
295.3333333	0.0000000
295.3750000	0.0000000
295.4166667	0.0000000
295.4583333	0.0000000
295.5000000	0.0004300
295.5416667	0.0000000
295.5833333	0.0000000
295.6250000	0.0000000
295.6666667	0.0000000
295.7083333	0.0000000
295.7500000	0.0000000
295.7916667	0.0000000
295.8333333	0.0000000
295.8750000	0.0000000
295.9166667	0.0000000
295.9583333	0.0000000
296.0000000	0.0000000
296.0416667	0.0000000
296.0833333	0.0000000
296.1250000	0.0000000
296.1666667	0.0000000
296.2083333	0.0000000
296.2500000	0.0000000
296.2916667	0.0000000
296.3333333	0.0000000
296.3750000	0.0000000
296.4166667	0.0000000
296.4583333	0.0000000
296.5000000	0.0000000
296.5416667	0.0000000
296.5833333	0.0000000
296.6250000	0.0000000
296.6666667	0.0000000
296.7083333	0.0000000
296.7500000	0.0000000
296.7916667	0.0000000
296.8333333	0.0000000
296.8750000	0.0000000
296.9166667	0.0000000
296.9583333	0.0000000
297.0000000	0.0000000
297.0416667	0.0000000
297.0833333	0.0000000
297.1250000	0.0000000
297.1666667	0.0000000
297.2083333	0.0000000
297.2500000	0.0000000
297.2916667	0.0000000
297.3333333	0.0000000
297.3750000	0.0000000
297.4166667	0.0000000
297.4583333	0.0000000
297.5000000	0.0000000
297.5416667	0.0000000
297.5833333	0.0000000
297.6250000	0.0000000
297.6666667	0.0000000
297.7083333	0.0000000
297.7500000	0.0000000
297.7916667	0.0000000
297.8333333	0.0000000
297.8750000	0.0000000
297.9166667	0.0000000
297.9583333	0.0000000
298.0000000	0.3078200
298.0416667	1.4878400
298.0833333	0.0000000
298.1250000	0.0000000
298.1666667	0.0000000
298.2083333	0.0000000
298.2500000	0.0000000
298.2916667	0.0000000
298.3333333	0.0000000
298.3750000	0.0000000
298.4166667	0.0000000
298.4583333	0.0000000
298.5000000	0.0000000
298.5416667	0.0000000
298.5833333	0.0000000
298.6250000	0.0000000
298.6666667	0.0000000
298.7083333	0.0000000
298.7500000	0.0000000
298.7916667	0.0000000
298.8333333	0.0000000
298.8750000	0.0000000
298.9166667	0.0000000
298.9583333	0.0000000
299.0000000	0.0000000
299.0416667	0.0000000
299.0833333	0.0000000
299.1250000	0.0000000
299.1666667	0.0000000
299.2083333	0.0000000
299.2500000	0.0000000
299.2916667	0.0000000
299.3333333	0.0000000
299.3750000	0.0000000
299.4166667	0.0000000
299.4583333	0.0000000
299.5000000	0.0000000
299.5416667	0.0000000
299.5833333	0.0000000
299.6250000	0.0000000
299.6666667	0.0000000
299.7083333	0.0000000
299.7500000	0.0000000
299.7916667	0.0000000
299.8333333	0.0000000
299.8750000	0.0000000
299.9166667	0.0000000
299.9583333	0.0000000
300.0000000	0.0000000
300.0416667	0.0000000
300.0833333	0.0000000
300.1250000	0.0000000
300.1666667	0.0000000
300.2083333	0.0000000
300.2500000	0.1056500
300.2916667	0.0000000
300.3333333	0.0000000
300.3750000	0.0000000
300.4166667	0.0000000
300.4583333	0.0000000
300.5000000	0.0000000
300.5416667	0.0000000
300.5833333	0.0000000
300.6250000	0.0000000
300.6666667	0.0000000
300.7083333	0.0000000
300.7500000	0.0000000
300.7916667	0.0000000
300.8333333	0.0000000
300.8750000	0.0000000
300.9166667	0.0000000
300.9583333	0.0000000
301.0000000	0.0000000
301.0416667	0.0000000
301.0833333	0.0000000
301.1250000	0.0000000
301.1666667	0.0000000
301.2083333	0.0000000
301.2500000	0.0000000
301.2916667	0.0000000
301.3333333	0.0000000
301.3750000	0.0000000
301.4166667	0.0000000
301.4583333	0.0000000
301.5000000	0.9395700
301.5416667	0.2208800
301.5833333	0.0378300
301.6250000	0.0091300
301.6666667	0.0000000
301.7083333	0.0000000
301.7500000	0.0000000
301.7916667	0.0000000
301.8333333	0.0173900
301.8750000	0.1704400
301.9166667	0.4091300
301.9583333	0.0000000
302.0000000	0.0000000
302.0416667	0.0326100
302.0833333	0.0182600
302.1250000	0.0008700
302.1666667	0.0021700
302.2083333	0.0000000
302.2500000	0.0013000
302.2916667	0.0000000
302.3333333	0.0030400
302.3750000	0.0000000
302.4166667	0.0000000
302.4583333	0.0000000
302.5000000	0.0000000
302.5416667	0.0000000
302.5833333	0.0000000
302.6250000	0.0000000
302.6666667	0.0000000
302.7083333	0.0000000
302.7500000	0.0000000
302.7916667	0.0000000
302.8333333	0.0000000
302.8750000	0.0000000
302.9166667	0.0000000
302.9583333	0.0000000
303.0000000	0.0000000
303.0416667	0.0000000
303.0833333	0.0000000
303.1250000	0.0000000
303.1666667	0.0000000
303.2083333	0.0000000
303.2500000	0.0000000
303.2916667	0.0000000
303.3333333	0.0000000
303.3750000	0.0000000
303.4166667	0.0000000
303.4583333	0.0000000
303.5000000	0.0000000
303.5416667	0.0000000
303.5833333	0.0000000
303.6250000	0.0000000
303.6666667	0.0000000
303.7083333	0.0000000
303.7500000	0.0000000
303.7916667	0.0000000
303.8333333	0.0000000
303.8750000	0.0000000
303.9166667	0.0000000
303.9583333	0.0000000
304.0000000	0.0000000
304.0416667	0.0000000
304.0833333	0.0000000
304.1250000	0.0000000
304.1666667	0.0000000
304.2083333	0.0000000
304.2500000	0.0000000
304.2916667	0.0000000
304.3333333	0.0000000
304.3750000	0.0000000
304.4166667	0.0000000
304.4583333	0.0000000
304.5000000	0.0000000
304.5416667	0.0000000
304.5833333	0.0000000
304.6250000	0.0000000
304.6666667	0.0000000
304.7083333	0.0000000
304.7500000	0.0000000
304.7916667	0.0000000
304.8333333	0.0000000
304.8750000	0.0000000
304.9166667	0.0000000
304.9583333	0.0000000
305.0000000	0.0000000
305.0416667	0.0000000
305.0833333	0.0000000
305.1250000	0.0000000
305.1666667	0.0000000
305.2083333	0.0000000
305.2500000	0.0000000
305.2916667	0.0000000
305.3333333	0.0000000
305.3750000	0.0000000
305.4166667	0.0000000
305.4583333	0.0000000
305.5000000	0.0000000
305.5416667	0.0000000
305.5833333	0.0000000
305.6250000	0.0000000
305.6666667	0.0000000
305.7083333	0.0000000
305.7500000	0.0000000
305.7916667	0.0000000
305.8333333	0.0000000
305.8750000	0.0000000
305.9166667	0.0000000
305.9583333	0.0000000
306.0000000	0.0000000
306.0416667	0.0000000
306.0833333	0.0000000
306.1250000	0.0000000
306.1666667	0.0000000
306.2083333	0.0000000
306.2500000	0.0000000
306.2916667	0.0000000
306.3333333	0.0000000
306.3750000	0.0000000
306.4166667	0.0000000
306.4583333	0.0000000
306.5000000	0.0000000
306.5416667	0.0000000
306.5833333	0.0000000
306.6250000	0.0000000
306.6666667	0.0000000
306.7083333	0.0000000
306.7500000	0.0000000
306.7916667	0.0000000
306.8333333	0.0008700
306.8750000	0.0000000
306.9166667	0.0000000
306.9583333	0.0000000
307.0000000	0.0000000
307.0416667	0.0000000
307.0833333	0.0000000
307.1250000	0.0000000
307.1666667	0.0000000
307.2083333	0.0000000
307.2500000	0.0000000
307.2916667	0.0000000
307.3333333	0.0000000
307.3750000	0.0000000
307.4166667	0.0000000
307.4583333	0.0000000
307.5000000	0.0000000
307.5416667	0.0000000
307.5833333	0.0000000
307.6250000	0.0000000
307.6666667	0.0000000
307.7083333	0.0000000
307.7500000	0.0000000
307.7916667	0.0000000
307.8333333	0.0000000
307.8750000	0.0000000
307.9166667	0.0000000
307.9583333	0.0000000
308.0000000	0.0000000
308.0416667	0.0000000
308.0833333	0.0000000
308.1250000	0.0000000
308.1666667	0.0000000
308.2083333	0.0000000
308.2500000	0.0000000
308.2916667	0.0000000
308.3333333	0.0000000
308.3750000	0.0000000
308.4166667	0.0000000
308.4583333	0.0000000
308.5000000	0.0000000
308.5416667	0.0000000
308.5833333	0.0000000
308.6250000	0.0000000
308.6666667	0.0000000
308.7083333	0.0034700
308.7500000	0.0017300
308.7916667	0.0000000
308.8333333	0.0000000
308.8750000	0.0000000
308.9166667	0.0000000
308.9583333	0.0000000
309.0000000	0.0000000
309.0416667	0.0000000
309.0833333	0.0000000
309.1250000	0.0000000
309.1666667	0.0000000
309.2083333	0.0000000
309.2500000	0.0000000
309.2916667	0.0000000
309.3333333	0.0000000
309.3750000	0.0000000
309.4166667	0.0000000
309.4583333	0.0000000
309.5000000	0.0000000
309.5416667	0.0000000
309.5833333	0.0000000
309.6250000	0.0000000
309.6666667	0.0000000
309.7083333	0.0000000
309.7500000	0.0000000
309.7916667	0.0000000
309.8333333	0.0000000
309.8750000	0.0000000
309.9166667	0.0000000
309.9583333	0.0000000
310.0000000	0.0000000
310.0416667	0.0000000
310.0833333	0.0000000
310.1250000	0.0000000
310.1666667	0.0000000
310.2083333	0.0000000
310.2500000	0.0000000
310.2916667	0.0000000
310.3333333	0.0000000
310.3750000	0.0000000
310.4166667	0.0000000
310.4583333	0.0000000
310.5000000	0.0000000
310.5416667	0.0000000
310.5833333	0.0000000
310.6250000	0.0000000
310.6666667	0.0000000
310.7083333	0.0000000
310.7500000	0.0000000
310.7916667	0.0000000
310.8333333	0.0000000
310.8750000	0.0000000
310.9166667	0.0000000
310.9583333	0.0000000
311.0000000	0.0000000
311.0416667	0.0000000
311.0833333	0.0000000
311.1250000	0.0000000
311.1666667	0.0000000
311.2083333	0.0000000
311.2500000	0.0000000
311.2916667	0.0000000
311.3333333	0.0000000
311.3750000	0.0000000
311.4166667	0.0000000
311.4583333	0.0000000
311.5000000	0.0000000
311.5416667	0.0000000
311.5833333	0.0000000
311.6250000	0.0000000
311.6666667	0.0000000
311.7083333	0.0000000
311.7500000	0.0000000
311.7916667	0.0000000
311.8333333	0.0000000
311.8750000	0.0000000
311.9166667	0.0000000
311.9583333	0.0000000
312.0000000	0.0000000
312.0416667	0.0000000
312.0833333	0.0000000
312.1250000	0.0000000
312.1666667	0.0000000
312.2083333	0.0000000
312.2500000	0.0000000
312.2916667	0.0000000
312.3333333	0.0000000
312.3750000	0.0000000
312.4166667	0.0000000
312.4583333	0.0000000
312.5000000	0.0000000
312.5416667	0.0000000
312.5833333	0.0000000
312.6250000	0.0000000
312.6666667	0.0000000
312.7083333	0.0000000
312.7500000	0.0000000
312.7916667	0.0000000
312.8333333	0.0000000
312.8750000	0.0000000
312.9166667	0.0000000
312.9583333	0.0000000
313.0000000	0.0000000
313.0416667	0.0000000
313.0833333	0.0000000
313.1250000	0.0000000
313.1666667	0.0000000
313.2083333	0.0000000
313.2500000	0.0000000
313.2916667	0.0000000
313.3333333	0.0000000
313.3750000	0.0000000
313.4166667	0.0000000
313.4583333	0.0000000
313.5000000	0.0000000
313.5416667	0.0008700
313.5833333	0.0000000
313.6250000	0.0000000
313.6666667	0.0000000
313.7083333	0.0000000
313.7500000	0.0000000
313.7916667	0.0000000
313.8333333	0.0000000
313.8750000	0.0000000
313.9166667	0.0000000
313.9583333	0.0000000
314.0000000	0.0000000
314.0416667	0.0000000
314.0833333	0.0000000
314.1250000	0.0000000
314.1666667	0.0000000
314.2083333	0.0000000
314.2500000	0.0000000
314.2916667	0.0000000
314.3333333	0.0000000
314.3750000	0.0000000
314.4166667	0.0000000
314.4583333	0.0000000
314.5000000	0.0000000
314.5416667	0.0000000
314.5833333	0.0000000
314.6250000	0.0000000
314.6666667	0.0000000
314.7083333	0.0000000
314.7500000	0.0000000
314.7916667	0.0000000
314.8333333	0.0000000
314.8750000	0.0000000
314.9166667	0.0000000
314.9583333	0.0000000
315.0000000	0.0000000
315.0416667	0.0000000
315.0833333	0.0000000
315.1250000	0.0000000
315.1666667	0.0000000
315.2083333	0.0469500
315.2500000	0.0000000
315.2916667	0.0000000
315.3333333	0.0000000
315.3750000	0.0000000
315.4166667	0.0000000
315.4583333	0.0243500
315.5000000	0.0000000
315.5416667	0.4669600
315.5833333	0.0000000
315.6250000	0.0000000
315.6666667	0.0000000
315.7083333	0.0060900
315.7500000	0.0000000
315.7916667	0.0000000
315.8333333	0.0173900
315.8750000	0.8682500
315.9166667	0.4869600
315.9583333	0.1617400
316.0000000	0.3874000
316.0416667	0.0069500
316.0833333	0.0034700
316.1250000	0.0000000
316.1666667	0.0134700
316.2083333	0.0000000
316.2500000	0.0000000
316.2916667	0.0000000
316.3333333	0.0000000
316.3750000	0.0000000
316.4166667	0.0000000
316.4583333	0.0000000
316.5000000	0.0000000
316.5416667	0.0000000
316.5833333	0.0000000
316.6250000	0.0000000
316.6666667	0.0000000
316.7083333	0.0000000
316.7500000	0.0000000
316.7916667	0.0000000
316.8333333	0.0000000
316.8750000	0.0000000
316.9166667	0.0000000
316.9583333	0.0000000
317.0000000	0.0000000
317.0416667	0.0000000
317.0833333	0.0000000
317.1250000	0.0000000
317.1666667	0.0000000
317.2083333	0.0000000
317.2500000	0.0000000
317.2916667	0.0000000
317.3333333	0.0000000
317.3750000	0.0000000
317.4166667	0.0000000
317.4583333	0.0000000
317.5000000	0.0000000
317.5416667	0.0000000
317.5833333	0.0000000
317.6250000	0.0000000
317.6666667	0.0000000
317.7083333	0.0000000
317.7500000	0.0000000
317.7916667	0.0000000
317.8333333	0.0000000
317.8750000	0.0000000
317.9166667	0.0000000
317.9583333	0.0000000
318.0000000	0.0000000
318.0416667	0.0000000
318.0833333	0.0000000
318.1250000	0.0030400
318.1666667	0.0000000
318.2083333	0.0000000
318.2500000	0.0000000
318.2916667	0.0000000
318.3333333	0.0000000
318.3750000	0.0000000
318.4166667	0.0000000
318.4583333	0.0000000
318.5000000	0.0000000
318.5416667	0.0000000
318.5833333	0.0000000
318.6250000	0.0000000
318.6666667	0.0000000
318.7083333	0.0004300
318.7500000	0.0000000
318.7916667	0.0000000
318.8333333	0.0000000
318.8750000	0.0000000
318.9166667	0.0000000
318.9583333	0.0000000
319.0000000	0.0000000
319.0416667	0.0000000
319.0833333	0.0000000
319.1250000	0.0000000
319.1666667	0.0000000
319.2083333	0.0000000
319.2500000	0.0000000
319.2916667	0.0000000
319.3333333	0.0000000
319.3750000	0.0000000
319.4166667	0.0000000
319.4583333	0.0000000
319.5000000	0.0000000
319.5416667	0.0000000
319.5833333	0.0000000
319.6250000	0.0000000
319.6666667	0.0000000
319.7083333	0.0000000
319.7500000	0.0000000
319.7916667	0.0000000
319.8333333	0.0000000
319.8750000	0.0000000
319.9166667	0.0000000
319.9583333	0.0000000
320.0000000	0.0000000
320.0416667	0.0000000
320.0833333	0.0000000
320.1250000	0.0000000
320.1666667	0.0000000
320.2083333	0.0000000
320.2500000	0.0000000
320.2916667	0.0000000
320.3333333	0.0000000
320.3750000	0.0000000
320.4166667	0.0000000
320.4583333	0.0000000
320.5000000	0.0000000
320.5416667	0.0000000
320.5833333	0.0000000
320.6250000	0.0000000
320.6666667	0.0000000
320.7083333	0.0000000
320.7500000	0.0000000
320.7916667	0.0000000
320.8333333	0.0000000
320.8750000	0.0000000
320.9166667	0.2417200
320.9583333	0.0178200
321.0000000	0.1700000
321.0416667	0.5239200
321.0833333	1.1047900
321.1250000	0.0178300
321.1666667	0.0578300
321.2083333	0.0000000
321.2500000	0.0000000
321.2916667	0.0000000
321.3333333	0.0000000
321.3750000	0.0000000
321.4166667	0.0000000
321.4583333	0.0000000
321.5000000	0.0000000
321.5416667	0.0000000
321.5833333	0.0000000
321.6250000	0.0000000
321.6666667	0.0000000
321.7083333	0.0000000
321.7500000	0.0260900
321.7916667	1.2343500
321.8333333	2.6943600
321.8750000	5.0343400
321.9166667	4.4774100
321.9583333	0.0726100
322.0000000	0.0000000
322.0416667	0.0000000
322.0833333	0.0000000
322.1250000	0.0000000
322.1666667	0.0000000
322.2083333	0.0000000
322.2500000	0.0000000
322.2916667	0.0000000
322.3333333	0.0000000
322.3750000	0.2852200
322.4166667	0.0043500
322.4583333	0.0000000
322.5000000	0.0999900
322.5416667	0.0000000
322.5833333	0.0000000
322.6250000	0.0000000
322.6666667	0.0000000
322.7083333	0.0000000
322.7500000	0.0000000
322.7916667	0.0000000
322.8333333	0.0000000
322.8750000	0.0000000
322.9166667	0.2126100
322.9583333	2.4078400
323.0000000	1.2626100
323.0416667	0.2021700
323.0833333	1.6865300
323.1250000	6.4713100
323.1666667	0.8217200
323.2083333	0.7504400
323.2500000	0.2626000
323.2916667	0.7078300
323.3333333	0.2799900
323.3750000	0.1078300
323.4166667	0.5543400
323.4583333	1.3247800
323.5000000	1.8047600
323.5416667	0.7500000
323.5833333	0.1439100
323.6250000	0.0000000
323.6666667	0.0000000
323.7083333	0.0000000
323.7500000	0.0000000
323.7916667	0.0000000
323.8333333	0.0000000
323.8750000	0.0000000
323.9166667	0.0000000
323.9583333	0.0073900
324.0000000	0.2117300
324.0416667	0.1921800
324.0833333	0.5169400
324.1250000	0.5221600
324.1666667	1.0921800
324.2083333	1.8735000
324.2500000	0.2982600
324.2916667	0.1456600
324.3333333	0.8226000
324.3750000	1.3895700
324.4166667	2.5865300
324.4583333	3.5808500
324.5000000	0.3478200
324.5416667	0.0000000
324.5833333	0.0000000
324.6250000	0.0000000
324.6666667	0.0321700
324.7083333	1.5682300
324.7500000	1.8191300
324.7916667	0.0860800
324.8333333	0.0352200
324.8750000	0.1178300
324.9166667	0.4069600
324.9583333	0.8178300
325.0000000	1.3504500
325.0416667	0.2665300
325.0833333	0.0000000
325.1250000	0.0000000
325.1666667	0.0000000
325.2083333	0.0000000
325.2500000	0.0034800
325.2916667	0.0008700
325.3333333	0.0000000
325.3750000	0.0000000
325.4166667	0.0000000
325.4583333	0.0000000
325.5000000	0.0000000
325.5416667	0.0000000
325.5833333	0.0000000
325.6250000	0.0000000
325.6666667	0.0000000
325.7083333	0.0000000
325.7500000	0.0000000
325.7916667	0.0000000
325.8333333	0.0000000
325.8750000	0.0000000
325.9166667	0.0000000
325.9583333	0.0000000
326.0000000	0.0000000
326.0416667	0.1452200
326.0833333	0.8495600
326.1250000	0.0187000
326.1666667	0.1039100
326.2083333	0.4004400
326.2500000	0.3217400
326.2916667	0.3208800
326.3333333	0.6956400
326.3750000	0.4282700
326.4166667	0.1686900
326.4583333	0.0000000
326.5000000	0.0052200
326.5416667	0.5056600
326.5833333	0.7869500
326.6250000	1.7795600
326.6666667	1.9678400
326.7083333	1.4330400
326.7500000	1.3039100
326.7916667	0.8369600
326.8333333	0.7017500
326.8750000	0.0330400
326.9166667	0.0000000
326.9583333	0.0000000
327.0000000	0.0000000
327.0416667	0.0000000
327.0833333	0.0000000
327.1250000	0.0000000
327.1666667	0.0000000
327.2083333	0.0000000
327.2500000	0.0000000
327.2916667	0.0000000
327.3333333	0.0000000
327.3750000	0.0000000
327.4166667	0.0000000
327.4583333	0.0000000
327.5000000	0.0000000
327.5416667	0.0000000
327.5833333	0.0000000
327.6250000	0.0000000
327.6666667	0.0100000
327.7083333	0.9478300
327.7500000	2.7765200
327.7916667	1.6647900
327.8333333	0.1095600
327.8750000	0.0000000
327.9166667	0.2613100
327.9583333	1.9639000
328.0000000	0.9091300
328.0416667	0.1382800
328.0833333	0.0799900
328.1250000	0.0217400
328.1666667	0.0000000
328.2083333	0.0000000
328.2500000	0.0000000
328.2916667	0.0000000
328.3333333	0.0000000
328.3750000	0.0000000
328.4166667	0.0000000
328.4583333	0.0000000
328.5000000	0.0000000
328.5416667	0.0000000
328.5833333	0.0000000
328.6250000	0.0000000
328.6666667	0.0000000
328.7083333	0.0000000
328.7500000	0.0000000
328.7916667	0.0000000
328.8333333	0.0000000
328.8750000	0.0000000
328.9166667	0.0000000
328.9583333	0.0065200
329.0000000	0.0113000
329.0416667	0.0000000
329.0833333	0.0039100
329.1250000	0.0191300
329.1666667	0.0117300
329.2083333	0.0208700
329.2500000	0.0291300
329.2916667	0.2126200
329.3333333	0.3217300
329.3750000	1.8017500
